TOKEN	PREDICTED
a	O
detrimental	O
effect	O
on	O
neurodevelopment	O
,	O
while	O
fish	O
intake	O
alone	O
led	O
to	O
improved	O
outcomes	O
.	O

These	O
groups	O
were	O
chosen	O
to	O
study	O
whether	O
vitamin	O
D	O
insufficiency	O
(	O
30	O
–	O
50	O
nmol	O
/	O
L	O
),	O
sufficiency	O
(≥	O
50	O
nmol	O
/	O
L	O
)	O
or	O
high	O
status	O
(≥	O
75	O
or	O
≥	O
100	O
nmol	O
/	O
L	O
)	O
was	O
associated	O
with	O
the	O
outcomes	O
studied	O
,	O
compared	O
to	O
vitamin	O
D	O
deficiency	O
(<	O
30	O
nmol	O
/	O
L	O
).	O

*	O
Studies	O
demonstrating	O
environmentally	O
-	O
induced	O
adverse	O
phenotype	O
(	O
s	O
)	O
and	O
specific	O
epigenetic	O
change	O
(	O
s	O
)	O
that	O
were	O
reversed	O
by	O
an	O
inhibitor	O
/	O
treatment	O
,	O
absent	O
in	O
a	O
knock	O
out	O
/	O
down	O
model	O
,	O
and	O
/	O
or	O
mechanistically	O
linked	O
in	O
a	O
relevant	O
in	O
vitro	O
system	O
.	O

Cold	O
stress	O
causes	O
white	O
fat	O
depot	O
lipolysis	O
in	O
rats	O
[	O
102	O
].	O

Cost	O
-	O
effectiveness	O
analysis	O
The	O
economic	O
evaluation	O
will	O
take	O
a	O
societal	O
perspective	O
.	O

Authors	O
'	O
contributions	O
CQ	O
and	O
MAW	O
had	O
full	O
access	O
to	O
all	O
the	O
data	O
in	O
the	O
study	O
and	O
take	O
responsibility	O
for	O
the	O
integrity	O
of	O
the	O
data	O
,	O
the	O
accuracy	O
of	O
the	O
data	O
analysis	O
,	O
and	O
the	O
decision	O
to	O
submit	O
for	O
publication	O
.	O

In	O
light	O
of	O
the	O
inflammatory	O
nature	O
of	O
depression	O
and	O
the	O
strong	O
role	O
of	O
vitamin	O
D	O
as	O
an	O
anti	O
-	O
inflammatory	O
and	O
immunomodulator	O
,	O
inflammation	O
may	O
mediate	O
the	O
relationship	O
between	O
vitamin	O
D	O
deficiency	O
and	O
depression	O
during	O
pregnancy	O
[	O
73	O
,	O
74	O
].	O

Additionally	O
,	O
the	O
diagnosis	O
of	O
GDM	O
indicates	O
that	O
the	O
mother	O
has	O
a	O
predisposition	O
to	O
diabetes	O
.	O

All	O
studies	O
were	O
found	O
to	O
be	O
either	O
positive	O
or	O
neutral	O
in	O
regards	O
to	O
quality	O
rating	O
.	O

Additionally	O
,	O
genome	O
-	O
wide	O
and	O
spermatic	O
methylation	O
studies	O
were	O
performed	O
.	O

In	O
total	O
,	O
18	O
of	O
the	O
40	O
studies	O
shown	O
inTable	O
2validated	O
loss	O
of	O
both	O
epigenetic	O
change	O
(	O
s	O
)	O
and	O
adverse	O
effect	O
(	O
s	O
)	O
following	O
appropriate	O
inhibition	O
,	O
treatment	O
or	O
knock	O
out	O
/	O
down	O
;	O
thereby	O
demonstrating	O
a	O
definitive	O
causal	O
link	O
between	O
exposure	O
(	O
largely	O
high	O
dose	O
)	O
to	O
BPA	O
,	O
formaldehyde	O
,	O
cadmium	O
,	O
methylmercury	O
,	O
2	O
,	O
3	O
,	O
7	O
,	O
8	O
-	O
tetra	O
-	O
chloro	O
-	O
dibenzo	O
-	O
p	O
-	O
dioxin	O
(	O
TCDD	O
),	O
urethane	O
,	O
vinyl	O
carbamate	O
,	O
alcohol	O
,	O
caffeine	O
,	O
overnutrition	O
,	O
cigarette	O
smoke	O
,	O
nicotine	O
or	O
4	O
-(	O
methyl	O
-	O
nitrosamino	O
)-	O
1	O
-(	O
3	O
-	O
pyridyl	O
)-	O
1	O
-	O
butanone	O
(	O
NNK	O
),	O
epigenetic	O
changes	O
and	O
adverse	O
phenotypes	O
.	O

Food	O
consumption	O
frequency	O
of	O
food	O
rich	O
in	O
Vitamin	O
D	O
Participants	O
filled	O
dietary	O
records	O
for	O
7	O
–	O
232	O
days	O
,	O
with	O
an	O
average	O
of	O
31	O
.	O
7	O
days	O
.	O

Finally	O
,	O
the	O
candidates	O
were	O
referred	O
to	O
the	O
lab	O
in	O
order	O
to	O
provide	O
blood	O
samples	O
for	O
determining	O
serum	O
25	O
-	O
hydroxyvitamin	O
D	O
concentrations	O
.	O

Access	O
to	O
data	O
All	O
collected	O
data	O
will	O
be	O
accessible	O
by	O
the	O
study	O
investigators	O
.	O

Meta	O
-	O
analysis	O
[	O
8	O
]	O
and	O
prospective	O
follow	O
-	O
up	O
studies	O
indicates	O
that	O
up	O
to	O
75	O
-	O
90	O
%	O
of	O
developmental	O
psychotic	O
experiences	O
are	O
transitory	O
.	O

In	O
contrast	O
,	O
when	O
bred	O
under	O
thermoneutral	O
conditions	O
(	O
29	O
°	O
C	O
),	O
UCP1	O
knockout	O
mice	O
exhibited	O
markedly	O
enhanced	O
metabolic	O
efficiency	O
due	O
to	O
impaired	O
thermogenesis	O
(	O
Feldmann	O
et	O
al	O
.,	O
2009	O
).	O

After	O
DNase	O
treatment	O
a	O
column	O
-	O
based	O
purification	O
using	O
the	O
RNeasy	O
Mini	O
Kit	O
(	O
Qiagen	O
,	O
Hilden	O
,	O
Germany	O
)	O
was	O
done	O
.	O

The	O
offspring	O
of	O
overweight	O
mothers	O
were	O
larger	O
at	O
birth	O
but	O
,	O
by	O
6	O
-	O
months	O
,	O
did	O
not	O
significantly	O
differ	O
from	O
those	O
of	O
normal	O
weight	O
mothers	O
.	O

Bell	O
and	O
Greenwood	O
[	O
158	O
]	O
also	O
suggest	O
that	O
effects	O
of	O
fetal	O
programming	O
during	O
early	O
-	O
mid	O
-	O
gestation	O
on	O
postnatal	O
growth	O
or	O
composition	O
are	O
generally	O
minor	O
.	O

Conflict	O
of	O
interest	O
statement	O
The	O
authors	O
declare	O
that	O
the	O
research	O
was	O
conducted	O
in	O
the	O
absence	O
of	O
any	O
commercial	O
or	O
financial	O
relationships	O
that	O
could	O
be	O
construed	O
as	O
a	O
potential	O
conflict	O
of	O
interest	O
.	O

After	O
adjusting	O
for	O
the	O
total	O
number	O
of	O
prenatal	O
visits	O
,	O
we	O
noted	B
independent	O
effects	O
of	O
area	O
of	O
residence	O
and	O
level	O
of	O
education	O
on	O
the	O
use	O
of	O
supplements	O
:	O
women	O
from	O
urban	O
areas	O
and	O
those	O
with	O
more	O
than	O
9	O
years	O
of	O
formal	O
education	O
were	O
more	O
likely	O
to	O
have	O
used	O
folic	O
acid	O
(	O
urban	O
area	O
:	O
aOR	O
,	O
1	O
.	O
5	O
;	O
95	O
%	O
CI	O
,	O
1	O
.	O
2	O
-	O
1	O
.	O
5	O
;	O
9	O
–	O
12	O
years	O
of	O
education	O
:	O
aOR	O
,	O
4	O
.	O
8	O
;	O
95	O
%	O
CI	O
,	O
2	O
.	O
3	O
-	O
10	O
.	O
0	O
;	O
>	O
12	O
years	O
of	O
school	O
:	O
aOR	O
,	O
8	O
.	O
1	O
;	O
95	O
%	O
CI	O
,	O
3	O
.	O
7	O
-	O
18	O
.	O
0	O
)	O
and	O
multivitamin	O
supplements	O
(	O
urban	O
area	O
:	O
aOR	O
,	O
1	O
.	O
7	O
;	O
95	O
%	O
CI	O
,	O
1	O
.	O
0	O
-	O
2	O
.	O
7	O
;	O
>	O
12	O
years	O
of	O
school	O
:	O
aOR	O
,	O
3	O
.	O
5	O
;	O
95	O
%	O
CI	O
,	O
1	O
.	O
7	O
-	O
7	O
.	O
4	O
)	O
(	O
Table	O
5	O
).	O

Associations	O
between	O
vitamin	O
D	O
status	O
in	O
early	O
pregnancy	O
and	O
pregnancy	O
loss	O
were	O
also	O
studied	O
.	O

Confirmatory	O
allergy	O
tests	O
for	O
folic	O
acid	O
were	O
not	O
available	O
for	O
any	O
of	O
the	O
cases	O
.	O

Autism	O
spectrum	O
disorders	O
in	O
childhood	O
have	O
also	O
been	O
observed	O
and	O
diagnosed	O
more	O
frequently	O
among	O
children	O
born	O
to	O
women	O
with	O
metabolic	O
conditions	O
identified	O
during	O
pregnancy	O
,	O
including	O
diabetes	O
and	O
obesity	O
[	O
47	O
].	O

Long	O
-	O
term	O
effect	O
of	O
prenatal	O
caloric	O
restriction	O
on	O
plasma	O
levels	O
of	O
leptin	O
,	O
metabolites	O
,	O
alkaline	O
phosphatase	O
,	O
and	O
hepatic	O
transaminases	O
in	O
adult	O
offspring	O
Two	O
-	O
way	O
ANOVA	O
showed	O
an	O
effect	O
of	O
prenatal	O
diet	O
on	O
the	O
plasma	O
levels	O
of	O
glucose	O
,	O
the	O
lipid	O
profile	O
(	O
triglycerides	O
,	O
HDL	O
,	O
LDL	O
,	O
and	O
VLDL	O
)	O
and	O
urea	O
(	O
Table1	O
).	O

For	O
instance	O
,	O
environmental	O
pollutants	O
such	O
as	O
polychlorinated	O
biphenyls	O
(	O
PCB	O
)	O
and	O
dioxins	O
are	O
known	O
to	O
accumulate	O
in	O
fatty	O
fish	O
[	O
38	O
].	O

However	B
,	O
feed	O
efficiency	O
decreases	O
as	O
animals	O
age	O
due	O
to	O
a	O
decrease	O
in	O
the	O
rate	O
of	O
muscle	O
growth	O
[	O
70	O
].	O

The	O
diagnosis	O
is	O
made	O
with	O
an	O
oral	O
glucose	O
tolerance	O
test	O
,	O
though	B
the	O
criteria	O
vary	O
around	O
the	O
world	O
(	O
Table	O
1	O
).	O

2007	O
;	O
Sinclair	O
et	O
al	O
.	O

Harmon	O
and	O
McLeod	O
[	O
111	O
]	O
reported	O
that	O
starch	O
digestion	O
is	O
more	O
efficient	O
in	O
the	O
small	O
intestine	O
than	O
during	O
fermentation	O
in	O
the	O
rumen	O
:	O
the	O
total	O
energetic	O
efficiency	O
of	O
rumen	O
-	O
fermented	O
starch	O
was	O
about	O
73	O
%	O
that	O
of	O
small	O
intestine	O
-	O
digested	O
starch	O
.	O

For	O
1	O
hospital	O
(	O
n	O
=	O
23	O
women	O
)	O
certain	O
questions	O
(	O
mainly	O
nationality	O
,	O
ethnicity	O
,	O
education	O
level	O
)	O
needed	O
to	O
be	O
omitted	O
from	O
the	O
questionnaire	O
upon	O
decision	O
of	O
the	O
ethical	O
committee	O
of	O
this	O
particular	O
hospital	O
.	O
10	O
.	O
1371	O
/	O
journal	O
.	O
pone	O
.	O
0043868	O
.	O
g001	O
Caption	O
(	O
FIG	O
):	O
FIGURE	O
1	O
Geographical	O
distribution	O
of	O
the	O
55	O
hospitals	O
visited	O
in	O
Belgium	O
and	O
the	O
number	O
of	O
pregnant	O
women	O
(	O
n	O
=	O
1311	O
)	O
investigated	O
by	O
site	O
(	O
national	O
survey	O
on	O
vitamin	O
D	O
status	O
of	O
pregnant	O
women	O
Belgium	O
2010	O
–	O
2011	O
).	O
10	O
.	O
1371	O
/	O
journal	O
.	O
pone	O
.	O
0043868	O
.	O
t001	O
Caption	O
(	O
TABLE	O
-	O
WRAP	O
):	O
TABLE	O
1	O
Number	O
of	O
pregnant	O
women	O
by	O
region	O
,	O
trimester	O
and	O
age	O
(	O
national	O
survey	O
on	O
vitamin	O
D	O
status	O
among	O
pregnant	O
women	O
Belgium	O
,	O
2010	O
–	O
2011	O
).	O
RegionsBrussels	O
**	O
Flanders	O
**	O
WalloniaAge	O
(	O
years	O
)	O
1sttrimester3rdtrimester1sttrimester3rdtrimester1sttrimester3rdtrimester15	O
–	O
20721110211721	O
–	O
2534277751567326	O
–	O
304139108149765831	O
–	O
3534536975494536	O
–	O
4014142319132441	O
–	O
45231332Total132138289307218219	O
6	O
missing	O
data	O
for	O
age	O
.	O

MH	O
prepared	O
the	O
manuscript	O
in	O
collaboration	O
with	O
ML	O
.	O

For	O
all	O
women	O
included	O
in	O
the	O
study	O
,	O
body	O
mass	O
index	O
(	O
BMI	O
)	O
was	O
obtained	O
from	O
weight	O
and	O
height	O
recorded	O
by	O
the	O
gynaecologist	O
during	O
the	O
first	O
prenatal	O
consultation	O
in	O
the	O
beginning	O
of	O
the	O
first	O
trimester	O
of	O
pregnancy	O
.	O

Our	O
findings	O
report	O
,	O
for	O
the	O
first	O
time	O
,	O
the	O
impact	O
of	O
an	O
antenatal	O
dietary	O
intervention	O
for	O
women	O
who	O
are	O
overweight	O
or	O
obese	O
on	O
early	O
infant	O
neurodevelopment	O
.	O

While	O
this	O
large	O
body	O
of	O
work	O
also	O
provides	O
some	O
comprehensive	O
evidence	O
for	O
,	O
and	O
specific	O
mechanisms	O
of	O
,	O
epigenetic	O
toxicity	O
,	O
it	O
was	O
considered	O
outside	O
the	O
scope	O
of	O
this	O
review	O
.	O

Of	O
these	O
,	O
423	O
probe	O
-	O
sets	O
showed	O
an	O
increased	O
mRNA	O
expression	O
.	O

Assignment	O
of	O
treatments	O
An	O
investigator	O
remote	O
from	O
the	O
field	O
area	O
will	O
assign	O
the	O
interventions	O
to	O
eligible	O
clusters	O
using	O
a	O
fixed	O
randomisation	O
scheme	O
with	O
a	O
uniform	O
allocation	O
ratio	O
of	O
treatments	O
,	O
stratified	O
by	O
subdistrict	O
or	O
Upazila	O
.	O

Male	O
offspring	O
from	O
the	O
HV	O
dams	O
weaned	O
to	O
the	O
RV	O
diet	O
had	O
5	O
%	O
higher	O
72	O
h	O
food	O
intake	O
(	O
Diet	O
:	O
P	O
=	O
0	O
.	O
03	O
,	O
Time	O
:	O
P	O
<	O
0	O
.	O
0001	O
,	O
Diet	O
*	O
Time	O
Interaction	O
:	O
P	O
=	O
0	O
.	O
4	O
),	O
8	O
%	O
higher	O
weight	O
gain	O
(	O
Diet	O
:	O
P	O
=	O
0	O
.	O
0006	O
,	O
Time	O
:	O
P	O
<	O
0	O
.	O
0001	O
,	O
Diet	O
*	O
Time	O
Interaction	O
:	O
P	O
=	O
0	O
.	O
3	O
)	O
and	O
36	O
%	O
higher	O
glucose	O
response	O
to	O
glucose	O
gavage	O
(	O
P	O
=	O
0	O
.	O
02	O
)	O
compared	O
to	O
those	O
from	O
the	O
RV	O
dams	O
at	O
29	O
weeks	O
post	O
-	O
weaning	O
(	O
Figure	O
2	O
,	O
3	O
,	O
4	O
).	O

Interestingly	B
,	O
very	O
low	O
birth	O
weight	O
has	O
been	O
associated	O
with	O
left	O
-	O
or	O
mix	O
-	O
handedness	O
[	O
175	O
,	O
176	O
],	O
a	O
factor	O
associated	O
in	O
some	O
studies	O
with	O
season	O
of	O
birth	O
[	O
177	O
]	O
and	O
reduced	O
glioma	O
risk	O
[	O
178	O
].	O

In	O
Romania	O
it	O
is	O
not	O
clear	O
whether	O
there	O
is	O
a	O
relationship	O
between	O
socio	O
-	O
demographic	O
factors	O
or	O
the	O
level	O
of	O
nutritional	O
knowledge	O
and	O
the	O
use	O
of	O
iron	O
,	O
folic	O
acid	O
and	O
multivitamins	O
in	O
pregnancy	O
.	O

At	O
6	O
months	O
,	O
no	O
significant	O
effects	O
were	O
seen	O
for	O
GWG	O
on	O
odds	O
of	O
WFA	O
>	O
90th	O
percentile	O
(	O
P	O
=	O
.	O
11	O
)	O
or	O
average	O
z	O
-	O
scores	O
(	O
P	O
=	O
.	O
16	O
)	O
at	O
6	O
months	O
.	O

Gestational	O
and	O
neonatal	O
data	O
were	O
retrieved	O
from	O
medical	O
records	O
.	O

However	O
,	O
such	O
a	O
relation	O
has	O
not	O
yet	O
been	O
confirmed	O
.	O

Thus	O
,	O
preeclampsia	O
does	O
not	O
seem	B
to	O
mediate	O
the	O
associations	O
between	O
vitamin	O
D	O
status	O
trajectory	O
and	O
neonatal	O
birth	O
size	O
or	O
preterm	O
birth	O
.	O

Additionally	O
,	O
while	O
one	O
study	O
examined	O
the	O
levels	O
of	O
maternal	O
and	O
neonatal	O
vitamin	O
D	O
and	O
cathelicidin	O
concentrations	O
in	O
healthy	O
children	O
at	O
delivery	O
,	O
there	O
is	O
a	O
lack	O
of	O
research	O
to	O
determine	O
correlations	O
between	O
vitamin	O
D	O
status	O
and	O
cathelicidin	O
among	O
healthy	O
children	O
over	O
time	O
[	O
20	O
],	O
as	O
well	O
as	O
which	O
factors	O
such	O
as	O
age	O
of	O
the	O
child	O
,	O
gender	O
,	O
and	O
body	O
composition	O
may	O
independently	O
impact	O
cathelicidin	O
concentrations	O
.	O

Taken	O
together	O
,	O
policy	O
makers	O
should	O
implement	O
changes	O
in	O
the	O
health	O
care	O
delivery	O
system	O
taking	O
into	O
account	O
the	O
users	O
’	O
opinion	O
,	O
more	O
so	O
in	O
the	O
light	O
of	O
increasing	O
female	O
education	O
in	O
Cameroon	O
.	O

Compared	O
with	O
lean	O
women	O
non	O
-	O
snorers	O
,	O
those	O
women	O
who	O
were	O
both	O
overweight	O
and	O
who	O
snored	O
had	O
a	O
statistically	O
significant	O
6	O
.	O
91	O
-	O
fold	O
increased	O
risk	O
of	O
GDM	O
(	O
RR	O
=	O
6	O
.	O
91	O
;	O
95	O
%	O
CI	O
2	O
.	O
87	O
-	O
16	O
.	O
6	O
)	O
(	O
Table3	O
).	O

Also	O
,	O
maternal	O
25OHD	O
<	O
28	O
nmol	O
/	O
L	O
in	O
late	O
,	O
but	O
not	O
early	O
,	O
pregnancy	O
have	O
been	O
associated	O
with	O
lower	O
infant	O
birth	O
size	O
and	O
shorter	O
gestational	O
length	O
in	O
a	O
smaller	O
longitudinal	O
study	O
[	O
8	O
].	O

The	O
informed	O
consent	O
form	O
is	O
given	O
to	O
the	O
participant	O
to	O
read	O
,	O
consider	O
and	O
discuss	O
with	O
her	O
partner	O
and	O
/	O
or	O
family	O
.	O

Initial	O
research	O
efforts	O
,	O
which	O
were	O
embarked	O
upon	O
during	O
the	O
1950s	O
,	O
assert	O
that	O
complications	O
in	O
a	O
given	O
pregnancy	O
,	O
the	O
birthing	O
process	O
,	O
and	O
the	O
incidence	O
of	O
autism	O
are	O
linked	O
.	O

Herb	O
use	O
among	O
low	O
income	O
women	O
at	O
an	O
urban	O
tertiary	O
care	O
center	O
and	O
their	O
communications	O
with	O
prenatal	O
care	O
providers	O
Purpose	O
Little	O
is	O
known	O
about	O
the	O
use	O
of	O
herbs	O
in	O
low	O
income	O
underserved	O
mothers	O
and	O
patterns	O
of	O
communication	O
about	O
herb	O
use	O
to	O
prenatal	O
providers	O
.	O

Long	O
-	O
term	O
effect	O
of	O
prenatal	O
caloric	O
restriction	O
on	O
feeding	O
response	O
to	O
AM251	O
in	O
adult	O
offspring	O
The	O
feeding	O
behavior	O
to	O
AM251	O
(	O
chocolate	O
and	O
total	O
caloric	O
intake	O
)	O
was	O
evaluated	O
for	O
4	O
h	O
in	O
adult	O
offspring	O
at	O
postnatal	O
weeks	O
13	O
–	O
14	O
(	O
Figures3E	O
–	O
H	O
).	O

While	O
in	O
a	O
study	O
by	O
Cassidy	O
-	O
Bushrow	O
et	O
al	O
.,	O
in	O
African	O
-	O
American	O
women	O
,	O
an	O
inverse	O
relationship	O
was	O
observed	O
between	O
maternal	O
25	O
-	O
hydroxyvitamin	O
D	O
concentration	O
at	O
the	O
early	O
stages	O
of	O
pregnancy	O
and	O
antenatal	O
depression	O
.	O

The	O
dietary	O
intake	O
of	O
vitamin	O
D	O
in	O
this	O
cohort	O
is	O
comparable	O
to	O
several	O
other	O
European	O
populations	O
[	O
58	O
].	O

Finally	O
,	O
to	O
make	O
our	O
search	O
inclusive	O
of	O
those	O
studies	O
in	O
which	O
season	O
of	O
birth	O
was	O
a	O
secondary	O
factor	O
we	O
checked	O
the	O
tables	O
of	O
every	O
article	O
known	O
to	O
us	O
that	O
examined	O
risk	O
factors	O
for	O
brain	O
tumors	O
.	O

In	O
general	O
,	O
the	O
term	O
obesity	O
applies	O
to	O
both	O
the	O
obese	O
and	O
the	O
overweight	O
subjects	O
.	O

Maternal	O
serum	O
T1	O
and	O
T3	O
samples	O
were	O
analysed	O
in	O
sequence	O
.	O

(	O
2014	O
)	O
Nickel	O
(	O
Ni	O
)	O
LifetimeAdulthood	O
↓	O
NSCLC	O
overall	O
and	O
relapse	O
free	O
survivalmiRNAsChiou	O
et	O
al	O
.	O

It	O
has	O
been	O
suggested	O
that	O
intrauterine	O
growth	O
patterns	O
improved	O
prediction	O
of	O
childhood	O
anthropometry	O
,	O
above	O
and	O
beyond	O
birth	O
weight	O
alone	O
.	O

The	O
lowest	O
odds	O
of	O
SGA	O
and	O
LBW	O
are	O
found	O
among	O
women	O
with	O
the	O
largest	O
increments	O
in	O
25OHD	O
(≥	O
30	O
nmol	O
/	O
L	O
).	O

Prenatal	O
diet	O
influences	O
the	O
risk	O
of	O
infant	O
and	O
child	O
allergy	O
.	O

It	O
was	O
demonstrated	O
that	O
when	O
the	O
serotonin	O
levels	O
were	O
altered	O
by	O
SSRIs	O
during	O
early	O
development	O
of	O
brain	O
structure	O
,	O
the	O
functions	O
were	O
altered	O
.	O

of	O
regulated	O
genesGenes	O
involved	O
in	O
pathway94	O
dpc	O
vs	O
.	O
1	O
dpn	O
AP	O
AMPK	O
signalingup6	O
.	O
96	O
*	O
E	O
-	O
38AKT2	O
,	O
INSR	O
,	O
PIK3C2A	O
,	O
PIK3R1	O
,	O
PPM1B	O
,	O
PRKAA1	O
,	O
PRKACB	O
,	O
RAC1	O
AP	O
Mitotic	O
roles	O
of	O
Polo	O
-	O
like	O
kinasedown3	O
.	O
25	O
*	O
E	O
-	O
47CCNB1	O
,	O
CCNB2	O
,	O
CDC25B	O
,	O
CHEK2	O
,	O
KIF11	O
,	O
PLK4	O
,	O
PTTG1	O
AP	O
Pyrimidine	O
metabolismdown2	O
.	O
52	O
*	O
E	O
-	O
310CAD	O
,	O
DCTD	O
,	O
DKC1	O
,	O
POLQ	O
,	O
POLR3E	O
,	O
POLR3K	O
,	O
RFC5	O
,	O
RRM1	O
,	O
TYMS	O
,	O
UCK2	O
AP	O
G2	O
/	O
M	O
DNA	O
damage	O
checkpoint	O
regulationdown2	O
.	O
04	O
*	O
E	O
-	O
46CCNB1	O
,	O
CCNB2	O
,	O
CDC25B	O
,	O
CHEK2	O
,	O
UBC	O
,	O
YWHAE	O
LP	O
Purine	O
metabolismup9	O
.	O
20	O
*	O
E	O
-	O
312DDX39	O
,	O
PNPT1	O
,	O
POLA2	O
,	O
POLE2	O
,	O
POLR1B	O
,	O
POLR1C	O
,	O
POLR2I	O
,	O
RFC3	O
,	O
RRM2	O
,	O
RRM2B	O
,	O
RUVBL1	O
,	O
RUVBL2	O
LP	O
Pyrimidine	O
metabolismup6	O
.	O
15	O
*	O
E	O
-	O
714CTPS	O
,	O
PNPT1	O
,	O
POLA2	O
,	O
POLE2	O
,	O
POLR1B	O
,	O
POLR1C	O
,	O
POLR2I	O
,	O
PUS1	O
,	O
RFC3	O
,	O
RRM2	O
,	O
RRM2B	O
,	O
TXNRD1	O
,	O
TYMS	O
,	O
UCK2	O
LP	O
Mitotic	O
roles	O
of	O
Polo	O
-	O
like	O
kinaseup7	O
.	O
55	O
*	O
E	O
-	O
57ANAPC4	O
,	O
CDC27	O
,	O
CDK1	O
,	O
ESPL1	O
,	O
FZR1	O
,	O
PPP2R1B	O
,	O
PTTG1	O
LP	O
G2	O
/	O
M	O
DNA	O
damage	O
checkpoint	O
regulationup3	O
.	O
09	O
*	O
E	O
-	O
23CDK1	O
,	O
CHEK1	O
,	O
YWHAZ	O
LP	O
Wnt	O
signalingdown4	O
.	O
02	O
*	O
E	O
-	O
29AKT3	O
,	O
FZD5	O
,	O
MMP7	O
,	O
NLK	O
,	O
SOX4	O
,	O
TCF3	O
,	O
TCF4	O
,	O
TCF7L2	O
,	O
WNT5A1	O
dpn	O
vs	O
.	O
28	O
dpn	O
AP	O
AMPK	O
signalingup4	O
.	O
26	O
*	O
E	O
-	O
38AK1	O
,	O
CPT1A	O
,	O
EIF4EBP1	O
,	O
HMGCR	O
,	O
MAPK14	O
,	O
NOS3	O
,	O
PRKAA2	O
,	O
PRKAB2	O
AP	O
mTOR	O
signalingup1	O
.	O
89	O
*	O
E	O
-	O
27EIF3F	O
,	O
EIF3G	O
,	O
EIF4EBP1	O
,	O
FNBP1	O
,	O
GNB1L	O
,	O
PRKAA2	O
,	O
PRKAB2	O
AP	O
Val	O
,	O
Leu	O
,	O
Ile	O
degradationdown6	O
.	O
40	O
*	O
E	O
-	O
36ACAD8	O
,	O
ACADL	O
,	O
ACADSB	O
,	O
BCAT1	O
,	O
DBT	O
,	O
MCCC2	O
LP	O
Val	O
,	O
Leu	O
,	O
Ile	O
degradationup7	O
.	O
12	O
*	O
E	O
-	O
811ACADSB	O
,	O
ACAT1	O
,	O
ACAT2	O
,	O
ALDH1A1	O
,	O
AUH	O
,	O
BCKDHB	O
,	O
GCDH	O
,	O
HMGCL	O
,	O
HMGCS1	O
,	O
MCCC2	O
,	O
MCEE	O
LP	O
Fatty	O
acid	O
metabolismup3	O
.	O
23	O
*	O
E	O
-	O
38ACADSB	O
,	O
ACAT1	O
,	O
ACAT2	O
,	O
ALDH1A1	O
,	O
AUH	O
,	O
CYP51A1	O
,	O
GCDH	O
,	O
PECI	O
LP	O
Synthesis	O
and	O
degradation	O
of	O
ketone	O
bodiesup1	O
.	O
76	O
*	O
E	O
-	O
65ACAT1	O
,	O
ACAT2	O
,	O
BDH2	O
,	O
HMGCL	O
,	O
HMGCS1	O
LP	O
Biosynthesis	O
of	O
steroidsup3	O
.	O
27	O
*	O
E	O
-	O
45CYP24A1	O
,	O
FDPS	O
,	O
HMGCR	O
,	O
IDI1	O
,	O
SC5DL	O
LP	O
Glucocorticoid	O
receptor	O
signalingup3	O
.	O
57	O
*	O
E	O
-	O
312CDKN1C	O
,	O
CXCL3	O
,	O
IL10	O
,	O
MAP3K1	O
,	O
NCOA2	O
,	O
NFKBIB	O
,	O
NR3C1	O
,	O
POLR2B	O
,	O
PRKACB	O
,	O
RRAS2	O
,	O
SLPI	O
,	O
SMARCA4	O
LP	O
G1	O
/	O
S	O
checkpoint	O
regulationdown2	O
.	O
22	O
*	O
E	O
-	O
24CCNE1	O
,	O
CDC25A	O
,	O
CDKN1A	O
,	O
E2F328	O
dpn	O
vs	O
.	O
188	O
dpn	O
AP	O
AMPK	O
signalingup1	O
.	O
50	O
*	O
E	O
-	O
310INSR	O
,	O
MAPK12	O
,	O
PPAT	O
,	O
PPM1A	O
,	O
PPP2CA	O
,	O
PPP2R3A	O
,	O
PRKAA2	O
,	O
SMARCA2	O
,	O
SRC	O
,	O
STK11	O
AP	O
Fatty	O
acid	O
metabolismup1	O
.	O
28	O
*	O
E	O
-	O
28ACADSB	O
,	O
ALDH1A1	O
,	O
CYP1B1	O
,	O
CYP2D6	O
,	O
CYP3A4	O
,	O
CYP4A11	O
,	O
CYP4B1	O
,	O
PECI	O
AP	O
Mitotic	O
roles	O
of	O
Polo	O
-	O
like	O
kinasedown8	O
.	O
33	O
*	O
E	O
-	O
37ANAPC5	O
,	O
CDK1	O
,	O
PLK1	O
,	O
PLK2	O
,	O
PPP2R1B	O
,	O
SLK	O
,	O
WEE1	O
AP	O
VEGF	O
signalingdown7	O
.	O
3	O
*	O
E	O
-	O
39AKT3	O
,	O
BCL2	O
,	O
KDR	O
,	O
NOS3	O
,	O
PRKCB	O
,	O
RAC2	O
,	O
RRAS	O
,	O
VCL	O
,	O
VEGFC	O
LP	O
Val	O
,	O
Leu	O
,	O
Ile	O
degradationup1	O
.	O
07	O
*	O
E	O
-	O
27ACAA1	O
,	O
ACAT1	O
,	O
ALDH1B1	O
,	O
AUH	O
,	O
ECH1	O
,	O
IVD	O
,	O
IWS1	O
LP	O
Fatty	O
acid	O
elongation	O
in	O
mitochondriaup2	O
.	O
05	O
*	O
E	O
-	O
23ACAA1	O
,	O
AUH	O
,	O
ECH1	O
LP	O
mTOR	O
signalingup2	O
.	O
65	O
*	O
E	O
-	O
210AKT3	O
,	O
