TOKEN	TRUE	PREDICTED
at	O	O
gestational	O	O
week	O	O
≥	O	O
22	O	O
+	O	O
0	O	O
.	O	O

The	O	O
impact	O	O
of	O	O
UCP1	O	O
deletion	O	O
on	O	O
insulin	O	O
sensitivity	O	O
in	O	O
these	O	O
mice	O	O
was	O	O
not	O	O
reported	O	O
.	O	O

To	O	O
arrive	O	O
at	O	O
a	O	O
final	O	O
regression	O	O
model	O	O
,	O	O
stepwise	O	O
analyses	O	O
were	O	O
first	O	O
conducted	O	O
within	O	O
predefined	O	O
categories	O	O
(	O	O
i	O	O
.	O	O
e	O	O
.,	O	O
demographic	O	O
(	O	O
age	O	O
,	O	O
parity	O	O
,	O	O
race	O	O
,	O	O
marital	O	O
status	O	O
,	O	O
education	O	O
,	O	O
prepregnancy	O	O
BMI	O	O
),	O	O
physical	O	O
activity	O	O
(	O	O
calories	O	O
expended	O	O
per	O	O
week	O	O
in	O	O
moderate	O	O
physical	O	O
activity	O	O
TV	O	O
hours	O	O
per	O	O
day	O	O
),	O	O
macronutrient	O	O
(%	O	O
of	O	O
calories	O	O
from	O	O
fat	O	O
,	O	O
carbohydrates	O	O
,	O	O
protein	O	O
,	O	O
sweets	O	O
,	O	O
and	O	O
total	O	O
calories	O	O
),	O	O
dietary	O	O
components	O	O
(	O	O
fast	O	O
food	O	O
and	O	O
sugar	O	O
-	O	O
sweetened	O	O
soft	O	O
drinks	O	O
)	O	O
psychosocial	O	O
variables	O	O
(	O	O
mood	O	O
,	O	O
restraint	O	O
,	O	O
disinhibition	O	O
,	O	O
and	O	O
stress	O	O
),	O	O
and	O	O
sleep	O	O
.	O	O

Since	O	O
there	O	O
were	O	O
few	O	O
cases	O	O
of	O	O
SGA	O	O
based	O	O
on	O	O
birth	O	O
weight	O	O
alone	O	O
,	O	O
the	O	O
definition	O	O
of	O	O
SGA	O	O
used	O	O
in	O	O
this	O	O
study	O	O
was	O	O
based	O	O
on	O	O
birth	O	O
weight	O	O
and	O	O
/	O	O
or	O	O
length	O	O
.	O	O

For	O	O
example	O	O
,	O	O
pre	O	O
-	O	O
conception	O	O
,	O	O
in	O	O
utero	O	O
or	O	O
childhood	O	O
undernutrition	O	O
have	O	O
been	O	O
associated	O	O
with	O	O
an	O	O
increased	O	O
risk	O	O
of	O	O
developing	O	O
various	O	O
adult	O	O
-	O	O
onset	O	O
diseases	O	O
,	O	O
including	O	O
psychiatric	O	O
disorders	O	O
,	O	O
type	O	O
2	O	O
diabetes	O	O
and	O	O
obesity	O	O
,	O	O
in	O	O
numerous	O	O
famine	O	O
cohorts	O	O
such	O	O
as	O	O
the	O	O
Dutch	O	O
Hunger	O	O
Winter	O	O
,	O	O
the	O	O
Chinese	O	O
Great	O	O
Leap	O	O
Forward	O	O
and	O	O
the	O	O
Överkalix	O	O
cohorts	O	O
(	O	O
Lumey	O	O
et	O	O
al	O	O
.	O	O
2011	O	O
;	O	O
Pembrey	O	O
et	O	O
al	O	O
.	O	O
2014	O	O
).	O	O

Notably	O	O
,	O	O
investigators	O	O
have	O	O
reported	O	O
that	O	O
short	O	O
sleep	O	O
duration	O	O
and	O	O
other	O	O
parameters	O	O
of	O	O
sleep	O	O
disturbance	O	O
during	O	O
mid	O	O
and	O	O
late	O	O
pregnancy	O	O
are	O	O
associated	O	O
with	O	O
increased	O	O
systematic	O	O
inflammation	O	O
and	O	O
higher	O	O
stimulated	O	O
levels	O	O
of	O	O
IL	O	O
-	O	O
6	O	O
[	O	O
49	O	O
,	O	O
50	O	O
];	O	O
and	O	O
we	O	O
have	O	O
previously	O	O
reported	O	O
that	O	O
early	O	O
pregnancy	O	O
CRP	O	O
concentrations	O	O
are	O	O
predictive	O	O
of	O	O
incident	O	O
GDM	O	O
[	O	O
51	O	O
].	O	O

Findings	O	O
from	O	O
other	O	O
studies	O	O
on	O	O
routine	O	O
daily	O	O
or	O	O
weekly	O	O
antenatal	O	O
iron	O	O
or	O	O
iron	O	O
plus	O	O
folic	O	O
acid	O	O
supplementation	O	O
showed	O	O
that	O	O
it	O	O
may	O	O
be	O	O
of	O	O
benefit	O	O
,	O	O
especially	O	O
where	O	O
pregestational	O	O
iron	O	O
deficiency	O	O
and	O	O
anaemia	O	O
are	O	O
prevalent	O	O
[	O	O
7	O	O
].	O	O

Furthermore	O	O
,	O	O
loss	O	O
to	O	O
follow	O	O
-	O	O
up	O	O
bias	O	O
has	O	O
been	O	O
shown	O	O
to	O	O
only	O	O
slightly	O	O
modify	O	O
associations	O	O
in	O	O
longitudinal	O	O
studies	O	O
,	O	O
including	O	O
in	O	O
ALSPAC	O	O
[	O	O
49	O	O
],	O	O
and	O	O
the	O	O
results	O	O
of	O	O
our	O	O
inverse	O	O
probability	O	O
weighting	O	O
analysis	O	O
[	O	O
35	O	O
]	O	O
confirmed	O	O
that	O	O
loss	O	O
to	O	O
follow	O	O
-	O	O
up	O	O
is	O	O
unlikely	O	O
to	O	O
have	O	O
biased	O	O
our	O	O
results	O	O
.	O	O

The	O	O
highest	O	O
profit	O	O
in	O	O
this	O	O
steer	O	O
group	O	O
was	O	O
for	O	O
a	O	O
slaughter	O	O
age	O	O
of	O	O
31	O	O
months	O	O
.	O	O

Another	O	O
study	O	O
was	O	O
organized	O	O
to	O	O
determine	O	O
ASD	O	O
in	O	O
children	O	O
born	O	O
preterm	O	O
and	O	O
the	O	O
role	O	O
of	O	O
exposure	O	O
to	O	O
perinatal	O	O
inflammation	O	O
.	O	O

These	O	O
concerns	O	O
had	O	O
been	O	O
attributed	O	O
to	O	O
inadequate	O	O
infrastructure	O	O
and	O	O
poor	O	O
compliance	O	O
with	O	O
preventive	O	O
treatment	O	O
,	O	O
among	O	O
others	O	O
[	O	O
34	O	O
].	O	O

Other	O	O
factors	O	O
include	O	O
poor	O	O
nutrition	O	O
,	O	O
crowding	O	O
,	O	O
seasonal	O	O
travel	O	O
,	O	O
hygiene	O	O
practices	O	O
,	O	O
cultural	O	O
practices	O	O
in	O	O
food	O	O
consumption	O	O
/	O	O
preparation	O	O
,	O	O
changes	O	O
in	O	O
herd	O	O
immunity	O	O
,	O	O
or	O	O
evolution	O	O
of	O	O
the	O	O
infectious	O	O
agent	O	O
over	O	O
time	O	O
.	O	O

Food	O	O
intake	O	O
over	O	O
72	O	O
hours	O	O
was	O	O
measured	O	O
every	O	O
2	O	O
weeks	O	O
from	O	O
0	O	O
–	O	O
29	O	O
weeks	O	O
post	O	O
-	O	O
weaning	O	O
.	O	O

Listed	O	O
pathways	O	O
between	O	O
AP	O	O
stages	O	O
(	O	O
white	O	O
boxes	O	O
)	O	O
indicate	O	O
the	O	O
appropriate	O	O
ontogenetic	O	O
development	O	O
,	O	O
which	O	O
does	O	O
not	O	O
take	O	O
place	O	O
in	O	O
the	O	O
LP	O	O
offspring	O	O
(	O	O
black	O	O
boxes	O	O
)	O	O
at	O	O
the	O	O
corresponding	O	O
developmental	O	O
period	O	O
.	O	O

Other	O	O
small	O	O
-	O	O
scale	O	O
studies	O	O
in	O	O
Belgium	O	O
showed	O	O
a	O	O
high	O	O
prevalence	O	O
of	O	O
vitamin	O	O
D	O	O
deficiency	O	O
among	O	O
Belgian	O	O
postmenopausal	O	O
osteoporotic	O	O
women	O	O
[	O	O
33	O	O
]	O	O
and	O	O
elderly	O	O
[	O	O
34	O	O
].	O	O

Conclusion	O	O
These	O	O
preliminary	O	O
findings	O	O
suggest	O	O
associations	O	O
of	O	O
short	O	O
sleep	O	O
duration	O	O
and	O	O
snoring	O	O
with	O	O
glucose	O	O
intolerance	O	O
and	O	O
GDM	O	O
.	O	O

While	O	O
farmers	O	O
and	O	O
their	O	O
families	O	O
have	O	O
greater	O	O
contact	O	O
with	O	O
seasonal	O	O
elements	O	O
,	O	O
they	O	O
may	O	O
be	O	O
less	O	O
prone	O	O
to	O	O
“	O	O
sick	O	O
building	O	O
syndrome	O	O
”	O	O
than	O	O
residents	O	O
of	O	O
urban	O	O
areas	O	O
[	O	O
117	O	O
].	O	O

The	O	O
Center	O	O
for	O	O
the	O	O
Protection	O	O
of	O	O
Human	O	O
Subjects	O	O
at	O	O
Dartmouth	O	O
provided	O	O
institutional	O	O
review	O	O
board	O	O
approval	O	O
.	O	O

In	O	O
2000	O	O
she	O	O
received	O	O
an	O	O
environmental	O	O
justice	O	O
grant	O	O
from	O	O
the	O	O
National	O	O
Institute	O	O
of	O	O
Environmental	O	O
Health	O	O
Sciences	O	O
to	O	O
collect	O	O
clinical	O	O
and	O	O
survey	O	O
data	O	O
from	O	O
people	O	O
living	O	O
on	O	O
the	O	O
Eastern	O	O
Navajo	O	O
Nation	O	O
.	O	O

White	O	O
mothers	O	O
were	O	O
found	O	O
to	O	O
have	O	O
a	O	O
significantly	O	O
higher	O	O
25	O	O
(	O	O
OH	O	O
)	O	O
D	O	O
concentration	O	O
(	O	O
45	O	O
.	O	O
8	O	O
ng	O	O
/	O	O
mL	O	O
;	O	O
114	O	O
.	O	O
5	O	O
nmol	O	O
/	O	O
L	O	O
)	O	O
than	O	O
both	O	O
Black	O	O
(	O	O
34	O	O
.	O	O
8	O	O
ng	O	O
/	O	O
mL	O	O
;	O	O
87	O	O
.	O	O
0	O	O
nmol	O	O
/	O	O
L	O	O
)	O	O
and	O	O
Hispanic	O	O
mothers	O	O
(	O	O
38	O	O
.	O	O
0	O	O
ng	O	O
/	O	O
mL	O	O
;	O	O
95	O	O
.	O	O
0	O	O
nmol	O	O
/	O	O
L	O	O
)	O	O
throughout	O	O
pregnancy	O	O
(	O	O
p	O	O
≤	O	O
0	O	O
.	O	O
0001	O	O
and	O	O
≤	O	O
0	O	O
.	O	O
0001	O	O
,	O	O
respectively	O	O
).	O	O

Characterizing	O	O
normal	O	O
variation	O	O
within	O	O
the	O	O
epigenome	O	O
between	O	O
non	O	O
-	O	O
disease	O	O
states	O	O
would	O	O
provide	O	O
valuable	O	O
data	O	O
to	O	O
begin	O	O
establishing	O	O
limits	O	O
of	O	O
epignetic	O	O
change	O	O
above	O	O
which	O	O
cellular	O	O
homeostasis	O	O
fails	O	O
and	O	O
epigenetic	O	O
toxicity	O	O
is	O	O
induced	O	O
.	O	O

On	O	O
-	O	O
going	O	O
participant	O	O
follow	O	O
-	O	O
up	O	O
is	O	O
required	O	O
to	O	O
assess	O	O
the	O	O
further	O	O
impact	O	O
of	O	O
these	O	O
findings	O	O
on	O	O
childhood	O	O
outcomes	O	O
.	O	O

Ward	O	O
et	O	O
al	O	O
[	O	O
140	O	O
]	O	O
examined	O	O
nutrigenetic	O	O
interactions	O	O
between	O	O
the	O	O
alcohol	O	O
dehydrogenase	O	O
1C	O	O
(	O	O
ADH1C	O	O
)	O	O
single	O	O
nucleotide	O	O
polymorphism	O	O
(	O	O
ADH1C	O	O
c	O	O
.-	O	O
64T	O	O
>	O	O
C	O	O
)	O	O
and	O	O
vitamin	O	O
A	O	O
levels	O	O
and	O	O
the	O	O
impact	O	O
on	O	O
IMF	O	O
deposition	O	O
in	O	O
Angus	O	O
-	O	O
cross	O	O
steers	O	O
.	O	O

In	O	O
addition	O	O
to	O	O
this	O	O
,	O	O
a	O	O
special	O	O
call	O	O
centre	O	O
will	O	O
be	O	O
set	O	O
up	O	O
centrally	O	O
where	O	O
trained	O	O
nutrition	O	O
counsellors	O	O
will	O	O
systematically	O	O
make	O	O
bi	O	O
-	O	O
weekly	O	O
calls	O	O
to	O	O
monitor	O	O
compliance	O	O
with	O	O
the	O	O
supplementation	O	O
regime	O	O
.	O	O

Intravenous	O	O
magnesium	O	O
sulfate	O	O
may	O	O
be	O	O
beneficial	O	O
in	O	O
acute	O	O
severe	O	O
asthma	O	O
as	O	O
an	O	O
adjunct	O	O
to	O	O
inhaled	O	O
β2agonists	O	O
and	O	O
corticosteroids	O	O
.	O	O

The	O	O
potential	O	O
for	O	O
contamination	O	O
by	O	O
heavy	O	O
metals	O	O
,	O	O
as	O	O
well	O	O
as	O	O
risk	O	O
of	O	O
listeriosis	O	O
requires	O	O
careful	O	O
consideration	O	O
of	O	O
the	O	O
shaping	O	O
of	O	O
dietary	O	O
messages	O	O
related	O	O
to	O	O
fish	O	O
intake	O	O
during	O	O
pregnancy	O	O
.	O	O

As	O	O
adults	O	O
these	O	O
animals	O	O
had	O	O
larger	O	O
lateral	O	O
ventricles	O	O
and	O	O
reduced	O	O
NGF	O	O
expression	O	O
compared	O	O
to	O	O
controls	O	O
[	O	O
8	O	O
].	O	O

In	O	O
addition	O	O
the	O	O
risk	O	O
of	O	O
vitamin	O	O
D	O	O
deficiency	O	O
was	O	O
threefold	O	O
higher	O	O
among	O	O
women	O	O
of	O	O
Asiatic	O	O
descent	O	O
,	O	O
six	O	O
fold	O	O
higher	O	O
for	O	O
North	O	O
African	O	O
women	O	O
and	O	O
five	O	O
fold	O	O
higher	O	O
for	O	O
women	O	O
of	O	O
Hispanic	O	O
descent	O	O
compared	O	O
to	O	O
Caucasians	O	O
.	O	O

The	O	O
temperature	O	O
profiles	O	O
comprised	O	O
an	O	O
initial	O	O
denaturation	O	O
step	O	O
at	O	O
95	O	O
°	O	O
C	O	O
for	O	O
10	O	O
min	O	O
and	O	O
40	O	O
cycles	O	O
consisting	O	O
of	O	O
denaturation	O	O
at	O	O
95	O	O
°	O	O
C	O	O
for	O	O
15	O	O
s	O	O
,	O	O
annealing	O	O
at	O	O
60	O	O
°	O	O
C	O	O
for	O	O
10	O	O
s	O	O
and	O	O
extension	O	O
/	O	O
fluorescence	O	O
acquisition	O	O
at	O	O
72	O	O
°	O	O
C	O	O
for	O	O
15	O	O
s	O	O
.	O	O
For	O	O
all	O	O
the	O	O
assays	O	O
threshold	O	O
cycles	O	O
were	O	O
converted	O	O
to	O	O
copy	O	O
numbers	O	O
using	O	O
a	O	O
standard	O	O
curve	O	O
generated	O	O
by	O	O
amplifying	O	O
serial	O	O
dilutions	O	O
of	O	O
an	O	O
external	O	O
PCR	O	O
standard	O	O
(	O	O
107	O	O
-	O	O
102copies	O	O
).	O	O

There	O	O
was	O	O
no	O	O
correlation	O	O
between	O	O
BMI	O	O
at	O	O
the	O	O
time	O	O
of	O	O
the	O	O
visit	O	O
and	O	O
cathelicidin	O	O
in	O	O
this	O	O
population	O	O
,	O	O
nor	O	O
was	O	O
there	O	O
a	O	O
correlation	O	O
between	O	O
percent	O	O
fat	O	O
and	O	O
cathelicidin	O	O
concentration	O	O
.	O	O

Moreover	O	O
,	O	O
the	O	O
expression	O	O
of	O	O
the	O	O
catalytic	O	O
subunits	O	O
of	O	O
AMPK	O	O
,	O	O
PRKAA1	O	O
and	O	O
PRKAA2	O	O
was	O	O
found	O	O
to	O	O
be	O	O
decreased	O	O
in	O	O
LP	O	O
offspring	O	O
compared	O	O
to	O	O
AP	O	O
offspring	O	O
at	O	O
stage	O	O
188	O	O
dpn	O	O
,	O	O
which	O	O
may	O	O
contribute	O	O
to	O	O
an	O	O
imbalanced	O	O
cellular	O	O
metabolism	O	O
.	O	O

The	O	O
cohort	O	O
,	O	O
consisting	O	O
of	O	O
46	O	O
.	O	O
6	O	O
%	O	O
females	O	O
and	O	O
53	O	O
.	O	O
4	O	O
%	O	O
males	O	O
,	O	O
included	O	O
41	O	O
Blacks	O	O
,	O	O
38	O	O
Whites	O	O
,	O	O
and	O	O
54	O	O
Hispanics	O	O
.	O	O

Forty	O	O
patients	O	O
evaluated	O	O
at	O	O
two	O	O
visits	O	O
showed	O	O
an	O	O
increase	O	O
of	O	O
24	O	O
.	O	O
0	O	O
ng	O	O
/	O	O
mL	O	O
in	O	O
cathelicidin	O	O
from	O	O
the	O	O
first	O	O
visit	O	O
to	O	O
the	O	O
next	O	O
(	O	O
p	O	O
<	O	O
0	O	O
.	O	O
0001	O	O
).	O	O

Women	O	O
in	O	O
the	O	O
highest	O	O
quartile	O	O
of	O	O
healthy	O	O
dietary	O	O
pattern	O	O
were	O	O
more	O	O
likely	O	O
to	O	O
be	O	O
employed	O	O
and	O	O
graduated	O	O
and	O	O
have	O	O
employed	O	O
husband	O	O
,	O	O
history	O	O
of	O	O
IUGR	O	O
,	O	O
and	O	O
less	O	O
history	O	O
of	O	O
early	O	O
delivery	O	O
compared	O	O
with	O	O
those	O	O
in	O	O
the	O	O
lowest	O	O
quartile	O	O
.	O	O

Study	O	O
midwifes	O	O
and	O	O
/	O	O
or	O	O
fieldworkers	O	O
collect	O	O
birth	O	O
data	O	O
(	O	O
phase	O	O
4	O	O
)	O	O
within	O	O
a	O	O
window	O	O
of	O	O
12	O	O
h	O	O
.	O	O
Postnatal	O	O
data	O	O
are	O	O
collected	O	O
at	O	O
6	O	O
weeks	O	O
(+	O	O
14	O	O
days	O	O
)	O	O
(	O	O
phase	O	O
5	O	O
);	O	O
24	O	O
weeks	O	O
(+	O	O
30	O	O
days	O	O
)	O	O
(	O	O
phase	O	O
6	O	O
);	O	O
6	O	O
weeks	O	O
post	O	O
measles	O	O
immunisation	O	O
(±	O	O
3	O	O
days	O	O
)	O	O
(	O	O
phase	O	O
7	O	O
)	O	O
or	O	O
30	O	O
weeks	O	O
(+	O	O
30	O	O
days	O	O
)	O	O
if	O	O
measles	O	O
immunization	O	O
was	O	O
not	O	O
given	O	O
between	O	O
24	O	O
and	O	O
28	O	O
weeks	O	O
;	O	O
and	O	O
52	O	O
weeks	O	O
(+	O	O
30	O	O
days	O	O
)	O	O
(	O	O
phase	O	O
8	O	O
)	O	O
postnatal	O	O
age	O	O
.	O	O

For	O	O
41	O	O
.	O	O
7	O	O
%	O	O
of	O	O
the	O	O
women	O	O
this	O	O
was	O	O
their	O	O
first	O	O
pregnancy	O	O
(	O	O
unknown	O	O
for	O	O
0	O	O
.	O	O
4	O	O
%	O	O
of	O	O
the	O	O
women	O	O
),	O	O
while	O	O
for	O	O
45	O	O
.	O	O
6	O	O
%	O	O
of	O	O
the	O	O
women	O	O
this	O	O
would	O	O
be	O	O
their	O	O
first	O	O
child	O	O
(	O	O
status	O	O
not	O	O
known	O	O
for	O	O
1	O	O
.	O	O
4	O	O
%	O	O
of	O	O
the	O	O
women	O	O
).	O	O

Ensuring	O	O
adequate	O	O
nutrition	O	O
during	O	O
pregnancy	O	O
is	O	O
one	O	O
of	O	O
the	O	O
key	O	O
actions	O	O
endorsed	O	O
by	O	O
the	O	O
South	O	O
African	O	O
Government	O	O
to	O	O
promote	O	O
optimal	O	O
early	O	O
childhood	O	O
development	O	O
in	O	O
an	O	O
effort	O	O
to	O	O
eradicate	O	O
poverty	O	O
[	O	O
25	O	O
].	O	O

Obesity	O	O
is	O	O
correlated	O	O
with	O	O
low	O	O
NAD	O	O
+/	O	O
SIRT	O	O
pathway	O	O
expression	O	O
in	O	O
adipose	O	O
tissue	O	O
of	O	O
BMI	O	O
-	O	O
discordant	O	O
monozygotic	O	O
twins	O	O
(	O	O
22	O	O
).	O	O

Drug	O	O
Allergy	O	O
There	O	O
is	O	O
a	O	O
lack	B	B
of	I	I
data	I	I
on	O	O
the	O	O
prevalence	O	O
of	O	O
adverse	O	O
drug	O	O
reactions	O	O
during	O	O
pregnancy	O	O
.	O	O

Although	O	O
SSRIs	O	O
are	O	O
not	O	O
contraindicated	O	O
for	O	O
use	O	O
during	O	O
pregnancy	O	O
,	O	O
the	O	O
effects	O	O
should	O	O
be	O	O
examined	O	O
more	O	O
carefully	O	O
[	O	O
66	O	O
].	O	O

Furthermore	O	O
,	O	O
the	O	O
diet	O	O
-	O	O
dependent	O	O
transcriptional	O	O
excursions	O	O
revealed	O	O
an	O	O
impact	O	O
on	O	O
N	O	O
-	O	O
metabolism	O	O
.	O	O

The	O	O
influence	O	O
of	O	O
the	O	O
educational	O	O
level	O	O
of	O	O
respondents	O	O
is	O	O
predominant	O	O
here	O	O
as	O	O
it	O	O
is	O	O
noticed	O	O
that	O	O
those	O	O
at	O	O
a	O	O
high	O	O
educational	O	O
level	O	O
are	O	O
more	O	O
likely	O	O
to	O	O
be	O	O
critical	O	O
about	O	O
care	O	O
received	O	O
and	O	O
defer	O	O
a	O	O
positive	O	O
satisfaction	O	O
.	O	O

A	O	O
second	O	O
aim	O	O
was	O	O
to	O	O
determine	O	O
if	O	O
the	O	O
concentration	O	O
of	O	O
cathelicidin	O	O
and	O	O
vitamin	O	O
D	O	O
correlate	O	O
with	O	O
the	O	O
number	O	O
of	O	O
infections	O	O
a	O	O
child	O	O
experiences	O	O
during	O	O
childhood	O	O
and	O	O
as	O	O
a	O	O
function	O	O
of	O	O
age	O	O
.	O	O

Similarly	O	O
,	O	O
maternal	O	O
prenatal	O	O
behaviors	O	O
may	O	O
differentially	O	O
impact	O	O
birth	O	O
and	O	O
6	O	O
months	O	O
offspring	O	O
weights	O	O
(	O	O
e	O	O
.	O	O
g	O	O
.,	O	O
protein	O	O
impacting	O	O
6	O	O
month	O	O
but	O	O
not	O	O
birth	O	O
weight	O	O
in	O	O
the	O	O
current	O	O
study	O	O
).	O	O

Though	O	O
compliance	O	O
with	O	O
weekly	O	O
dosage	O	O
may	O	O
be	O	O
better	O	O
than	O	O
daily	O	O
regimen	O	O
because	O	O
of	O	O
reduced	O	O
side	O	O
effects	O	O
,	O	O
it	O	O
is	O	O
desirable	O	O
to	O	O
conduct	O	O
further	O	O
field	O	O
randomized	O	O
controlled	O	O
trials	O	O
in	O	O
order	O	O
to	O	O
establish	O	O
the	O	O
efficacy	O	O
of	O	O
weekly	O	O
supplementation	O	O
compared	O	O
to	O	O
daily	O	O
regimen	O	O
.	O	O

The	O	O
results	O	O
indicated	O	O
that	O	O
CC	O	O
male	O	O
rats	O	O
showed	O	O
an	O	O
increase	O	O
in	O	O
body	O	O
weight	O	O
and	O	O
abdominal	O	O
fat	O	O
mass	O	O
that	O	O
contrasted	O	O
with	O	O
a	O	O
decrease	O	O
in	O	O
caloric	O	O
intake	O	O
and	O	O
compulsive	O	O
feeding	O	O
during	O	O
the	O	O
adolescence	O	O
and	O	O
adulthood	O	O
compared	O	O
to	O	O
CC	O	O
female	O	O
rats	O	O
.	O	O

Prior	O	O
to	O	O
proper	O	O
analysis	O	O
,	O	O
the	O	O
frequencies	O	O
and	O	O
ranges	O	O
of	O	O
every	O	O
variable	O	O
were	O	O
verified	O	O
for	O	O
consistency	O	O
with	O	O
the	O	O
study	O	O
population	O	O
.	O	O

PubMed	O	O
Central	O	O
:	O	O

We	O	O
also	O	O
detected	O	O
interaction	O	O
between	O	O
time	O	O
and	O	O
sex	O	O
[	O	O
F	O	O
(	O	O
3	O	O
,	O	O
65	O	O
)=	O	O
13	O	O
.	O	O
55	O	O
,	O	O
P	O	O
<	O	O
0	O	O
.	O	O
001	O	O
].	O	O

CC	O	O
females	O	O
exhibited	O	O
an	O	O
increased	O	O
caloric	O	O
intake	O	O
than	O	O
CC	O	O
males	O	O
from	O	O
the	O	O
13th	O	O
postnatal	O	O
week	O	O
(	O	O
adulthood	O	O
)	O	O
onward	O	O
,	O	O
meanwhile	O	O
RC	O	O
females	O	O
showed	O	O
a	O	O
higher	O	O
caloric	O	O
intake	O	O
than	O	O
RC	O	O
males	O	O
from	O	O
the	O	O
7th	O	O
postnatal	O	O
week	O	O
(	O	O
adolescence	O	O
)	O	O
to	O	O
adulthood	O	O
(	O	O
Figure2D	O	O
).	O	O

It	O	O
demonstrated	O	O
an	O	O
association	O	O
between	O	O
in	O	O
utero	O	O
exposure	O	O
to	O	O
both	O	O
SSRIs	O	O
and	O	O
nonselective	O	O
monoamine	O	O
reuptake	O	O
inhibitors	O	O
with	O	O
an	O	O
increased	O	O
risk	O	O
of	O	O
autism	O	O
spectrum	O	O
disorders	O	O
,	O	O
particularly	O	O
without	O	O
intellectual	O	O
disability	O	O
.	O	O

The	O	O
main	O	O
mediators	O	O
of	O	O
such	O	O
beneficial	O	O
effects	O	O
seem	O	O
to	O	O
include	O	O
fibroblast	O	O
growth	O	O
factor	O	O
21	O	O
(	O	O
FGF21	O	O
),	O	O
interleukin	O	O
-	O	O
6	O	O
(	O	O
IL	O	O
-	O	O
6	O	O
),	O	O
bone	O	O
morphogenic	O	O
proteins	O	O
(	O	O
BMPs	O	O
)	O	O
and	O	O
prostaglandin	O	O
D2	O	O
synthase	O	O
.	O	O

The	O	O
investigators	O	O
found	O	O
signs	O	O
of	O	O
kidney	O	O
damage	O	O
that	O	O
increased	O	O
with	O	O
higher	O	O
daily	O	O
intake	O	O
of	O	O
uranium	O	O
in	O	O
the	O	O
drinking	O	O
water	O	O
.	O	O
27	O	O
Uranium	O	O
appears	O	O
to	O	O
exert	O	O
its	O	O
chemical	O	O
effects	O	O
on	O	O
the	O	O
kidney	O	O
’	O	O
s	O	O
proximal	O	O
tubules	O	O
.	O	O
28Arsenic	O	O
and	O	O
cadmium	O	O
—	O	O
which	O	O
,	O	O
along	O	O
with	O	O
other	O	O
potentially	O	O
hazardous	O	O
metals	O	O
,	O	O
are	O	O
sometimes	O	O
found	O	O
in	O	O
uranium	O	O
tailings29	O	O
—	O	O
create	O	O
similar	O	O
signatures	O	O
of	O	O
metal	O	O
damage	O	O
in	O	O
the	O	O
kidneys	O	O
.	O	O
30	O	O
Lewis	O	O
’	O	O
s	O	O
early	O	O
data	O	O
from	O	O
the	O	O
DiNEH	O	O
Project	O	O
suggest	O	O
that	O	O
self	O	O
-	O	O
reported	O	O
kidney	O	O
disease	O	O
,	O	O
hypertension	O	O
,	O	O
and	O	O
autoimmune	O	O
diseases	O	O
were	O	O
more	O	O
prevalent	O	O
among	O	O
people	O	O
who	O	O
lived	O	O
closer	O	O
to	O	O
mine	O	O
waste	O	O
sites	O	O
.	O	O
31Her	O	O
colleague	O	O
at	O	O
the	O	O
University	O	O
of	O	O
New	O	O
Mexico	O	O
,	O	O
immunologist	O	O
Ester	O	O
Erdei	O	O
,	O	O
believes	O	O
the	O	O
increase	O	O
in	O	O
hypertension	O	O
and	O	O
autoimmune	O	O
diseases	O	O
might	O	O
be	O	O
connected	O	O
to	O	O
consumption	O	O
of	O	O
contaminated	O	O
water	O	O
.	O	O

Long	O	O
-	O	O
term	O	O
effect	O	O
of	O	O
prenatal	O	O
caloric	O	O
restriction	O	O
on	O	O
feeding	O	O
response	O	O
to	O	O
AM251	O	O
in	O	O
adult	O	O
offspring	O	O
The	O	O
feeding	O	O
behavior	O	O
to	O	O
AM251	O	O
(	O	O
chocolate	O	O
and	O	O
total	O	O
caloric	O	O
intake	O	O
)	O	O
was	O	O
evaluated	O	O
for	O	O
4	O	O
h	O	O
in	O	O
adult	O	O
offspring	O	O
at	O	O
postnatal	O	O
weeks	O	O
13	O	O
–	O	O
14	O	O
(	O	O
Figures3E	O	O
–	O	O
H	O	O
).	O	O

Differentiated	O	O
thyroid	O	O
cancer	O	O
(	O	O
DTC	O	O
)	O	O
in	O	O
young	O	O
people	O	O
generally	O	O
has	O	O
an	O	O
excellent	O	O
prognosis	O	O
,	O	O
and	O	O
disease	O	O
-	O	O
free	O	O
survival	O	O
among	O	O
women	O	O
with	O	O
DTC	O	O
diagnosed	O	O
during	O	O
pregnancy	O	O
may	O	O
not	O	O
differ	O	O
from	O	O
that	O	O
in	O	O
age	O	O
-	O	O
matched	O	O
non	O	O
-	O	O
pregnant	O	O
women	O	O
with	O	O
similar	O	O
disease	O	O
.	O	O

Any	O	O
unscheduled	O	O
visits	O	O
to	O	O
a	O	O
medical	O	O
facility	O	O
and	O	O
medicine	O	O
given	O	O
to	O	O
the	O	O
infant	O	O
are	O	O
also	O	O
recorded	O	O
.	O	O

Environmentally	O	O
induced	O	O
epigenetic	O	O
changes	O	O
in	O	O
the	O	O
sperm	O	O
or	O	O
egg	O	O
prior	O	O
to	O	O
conception	O	O
could	O	O
,	O	O
therefore	O	O
,	O	O
