TOKEN	TRUE	PREDICTED
effects	B	B
such	O	O
as	O	O
constipation	O	O
,	O	O
nausea	O	O
,	O	O
vomiting	O	O
,	O	O
and	O	O
diarrhea	O	O
;	O	O
the	O	O
frequency	O	O
and	O	O
severity	O	O
of	O	O
which	O	O
vary	B	B
according	B	B
to	I	I
the	O	O
amount	O	O
of	O	O
elemental	O	O
iron	O	O
released	O	O
into	O	O
the	O	O
stomach	O	O
.	O	O

Excessive	O	O
gestational	O	O
weight	O	O
gain	O	O
is	O	O
also	O	O
associated	B	B
with	O	O
risk	O	O
of	O	O
GDM	O	O
.	O	O

Vitamin	O	O
D	O	O
deficiency	O	O
increases	O	O
the	O	O
risk	O	O
of	O	O
osteoporosis	O	O
[	O	O
3	O	O
]	O	O
and	O	O
fractures	O	O
[	O	O
4	O	O
],	O	O
while	O	O
in	O	O
its	O	O
most	O	O
severe	O	O
form	O	O
it	O	O
causes	O	O
rickets	O	O
in	O	O
children	O	O
[	O	O
5	O	O
]	O	O
and	O	O
osteomalacia	O	O
in	O	O
adults	O	O
[	O	O
6	O	O
].	O	O

One	O	O
recent	O	O
study	O	O
suggests	B	B
that	O	O
both	O	O
the	O	O
microbial	O	O
and	O	O
fatty	O	O
acid	O	O
composition	O	O
of	O	O
breast	O	O
milk	O	O
may	B	B
differ	O	O
by	O	O
delivery	O	O
mode	O	O
[	O	O
18	O	O
],	O	O
so	O	O
the	O	O
differential	O	O
effect	O	B
of	O	O
maternal	O	O
dairy	O	O
intake	O	O
by	O	O
delivery	O	O
mode	O	O
on	O	O
the	O	O
infant	O	O
gut	O	O
microbiome	O	O
may	B	B
be	I	I
attributable	O	O
to	O	O
the	O	O
differences	O	O
in	O	O
breast	O	O
milk	O	O
microbiota	O	O
or	O	O
lipids	O	O
in	O	O
relation	B	B
to	O	O
maternal	O	O
diet	O	O
by	O	O
delivery	O	O
mode	O	O
.	O	O

[	O	O
48	O	O
],	O	O
which	O	O
has	B	B
been	I	I
validated	B	B
against	O	O
weighed	O	O
dietary	O	O
records	O	O
and	O	O
modified	O	O
in	O	O
the	O	O
light	O	O
of	O	O
a	O	O
more	O	O
recent	O	O
weighed	O	O
dietary	O	O
survey	O	O
[	O	O
13	O	O
].	O	O

Between	O	O
1970	O	O
and	O	O
2000	O	O
,	O	O
there	O	O
was	O	O
a	O	O
25	O	O
%	O	O
increase	O	O
in	O	O
the	O	O
per	O	O
capita	O	O
consumption	O	O
of	O	O
all	O	O
refined	O	O
sugars	O	O
in	O	O
the	O	O
USA	O	O
,	O	O
matching	O	O
a	O	O
worldwide	O	O
trend	B	B
[	O	O
3	O	O
].	O	O

The	O	O
dosage	O	O
is	O	O
based	B	B
on	I	I
dietary	O	O
intake	O	O
recommendations	B	B
[	O	O
10	O	O
,	O	O
11	O	O
].	O	O

Other	O	O
tumours	O	O
(	O	O
lung	O	O
,	O	O
stomach	O	O
,	O	O
breast	O	O
,	O	O
large	O	O
bowel	O	O
,	O	O
larynx	O	O
and	O	O
pharynx	O	O
)	O	O
were	O	O
included	O	O
to	O	O
distinguish	O	O
findings	O	O
specific	O	O
for	O	O
oesophageal	O	O
cancer	O	O
from	O	O
general	O	O
characteristics	O	O
of	O	O
cancer	O	O
patients	O	O
,	O	O
due	O	O
for	O	O
example	O	O
to	O	O
ascertainment	O	O
bias	O	B
,	O	O
and	O	O
to	O	O
verify	O	O
that	O	O
expected	B	B
associations	B	B
,	O	O
such	O	O
as	O	O
between	O	O
lung	O	O
cancer	O	O
and	O	O
cigarette	O	O
smoking	O	O
,	O	O
would	B	B
emerge	O	O
under	O	O
the	O	O
prevailing	O	O
field	O	O
conditions	O	O
.	O	O

So	O	O
patyas	O	O
prescribed	O	O
are	O	O
diuretics	O	O
.	O	O

We	O	O
found	O	O
no	O	O
significant	O	O
prenatal	O	O
predictors	O	O
of	O	O
change	O	O
in	O	O
WFA	O	O
z	O	O
-	O	O
scores	O	O
between	O	O
birth	O	O
and	O	O
6	O	O
months	O	O
.	O	O

The	O	O
respondents	O	O
also	O	O
wished	B	B
that	O	O
the	O	O
health	O	O
talks	O	O
(	O	O
16	O	O
.	O	O
3	O	O
%)	O	O
should	B	B
be	I	I
more	O	O
regular	O	O
and	O	O
that	O	O
primigravida	O	O
should	B	B
be	I	I
encouraged	B	B
to	O	O
come	O	O
regularly	O	O
.	O	O

In	O	O
the	O	O
high	O	O
level	O	O
symptoms	O	O
group	O	O
compared	O	O
with	O	O
the	O	O
low	O	O
level	O	O
symptoms	O	O
group	O	O
,	O	O
the	O	O
intake	O	O
of	O	O
shellfish	O	O
1	O	O
-	O	O
3	O	O
times	O	O
per	O	O
month	O	O
was	O	O
associated	B	B
with	O	O
a	O	O
reduced	O	O
risk	O	O
,	O	O
whereas	B	B
the	O	O
intake	O	O
of	O	O
shellfish	O	O
more	O	O
than	O	O
three	O	O
times	O	O
per	O	O
week	O	O
was	O	O
associated	B	B
with	O	O
an	O	O
increased	O	O
risk	O	O
.	O	O

The	O	O
current	O	O
stage	O	O
-	O	O
specific	O	O
feeding	O	O
program	O	O
for	O	O
producing	O	O
Korean	O	O
cattle	O	O
with	O	O
highly	O	O
marbled	O	O
beef	O	O
relies	O	O
heavily	O	O
on	O	O
feeding	O	O
a	O	O
concentrate	O	O
diet	O	O
during	O	O
the	O	O
fattening	O	O
period	O	O
.	O	O

Based	O	O
on	O	O
these	O	O
scores	O	O
,	O	O
we	O	O
created	O	O
the	O	O
following	O	O
categories	O	O
of	O	O
nutritional	O	O
knowledge	O	O
:	O	O
low	O	O
level	O	O
(<	O	O
mean	O	O
–	O	O
standard	O	O
deviation	O	O
),	O	O
medium	O	O
level	O	O
(	O	O
mean	O	O
±	O	O
standard	O	O
deviation	O	O
)	O	O
and	O	O
high	O	O
level	O	O
(>	O	O
mean	O	O
+	O	O
standard	O	O
deviation	O	O
).	O	O

The	O	O
strengths	O	O
of	O	O
this	O	O
study	O	O
include	O	O
the	O	O
large	O	O
sample	O	O
size	O	O
,	O	O
population	O	O
-	O	O
based	O	O
ascertainment	O	O
of	O	O
placenta	O	O
samples	O	O
,	O	O
quantitative	O	O
assessment	O	O
of	O	O
LINE	O	O
-	O	O
1	O	O
and	O	O
AluYb8	O	O
methylation	O	O
,	O	O
and	O	O
the	O	O
use	O	O
of	O	O
a	O	O
well	O	O
-	O	O
established	O	O
,	O	O
high	O	O
-	O	O
density	O	O
methylation	O	O
array	O	O
for	O	O
methylation	O	O
profiling	O	O
.	O	O

A	O	O
high	B	B
index	I	I
of	I	I
suspicion	I	I
by	O	O
the	O	O
emergency	O	O
physician	O	O
in	O	O
addition	O	O
to	O	O
successful	O	O
coordination	O	O
of	O	O
care	O	O
between	O	O
the	O	O
emergency	O	O
physician	O	O
,	O	O
obstetrician	O	O
,	O	O
and	O	O
cardiothoracic	O	O
/	O	O
vascular	O	O
surgeon	O	O
is	O	O
necessary	B	B
for	O	O
a	O	O
successful	O	O
outcome	O	O
.	O	O

Date	O	O
of	O	O
registration	O	O
:	O	O
March	O	O
9th	O	O
2015	O	O
.	O	O

They	O	O
examined	O	O
milk	O	O
and	O	O
venous	O	O
blood	O	O
samples	O	O
of	O	O
24	O	O
healthy	O	O
breastfeeding	O	O
women	O	O
with	O	O
complication	O	O
-	O	O
free	O	O
physiologic	O	O
pregnancies	O	O
and	O	O
neonates	O	O
with	O	O
appropriate	O	O
weight	O	O
for	O	O
gestational	O	O
age	O	O
at	O	O
birth	O	O
and	O	O
180	O	O
days	O	O
after	O	O
birth	O	O
.	O	O

However	B	B
,	O	O
as	O	O
stated	O	O
above	O	O
,	O	O
all	O	O
10	O	O
of	O	O
the	O	O
studies	O	O
shown	O	O
inTable	O	O
1further	B	B
confirmed	B	B
identified	B	B
associations	B	B
between	O	O
environmental	O	O
exposures	O	O
,	O	O
specific	O	O
epigenetic	O	O
changes	O	O
and	O	O
adverse	O	O
phenotypes	O	O
in	O	O
a	O	O
relevant	B	B
in	O	O
vivo	O	O-
and	O	O
/	O	O
or	O	O
in	O	O
vitro	O	O-
system	O	O
;	O	O
and	O	O
seven	O	O
of	O	O
the	O	O
10	O	O
studies	O	O
either	B	B
directly	O-	O-
sampled	O-	O
the	O-	O
target	O-	O
tissue	O-	O-
or	I	I
validated	B	B
the	O	O
same	O	O
change	O	O
in	O	O
the	O	O
blood	O	O
and	O	O
target	O	O
tissue	O	O
of	O	O
an	O	O
appropriate	O	O
in	O	O
vivo	O	O
model	B	B
.	O	O

During	O	O
this	O	O
period	O	O
the	O	O
brain	O	O
and	O	O
immune	O	O
systems	O	O
are	O	O
less	O	O
developed	O	O
,	O	O
undergoing	O	O
greater	O	O
cell	O	O
growth	O	O
and	O	O
differentiation	O	O
,	O	O
and	O	O
possibly	B	B
more	O	O
susceptible	O	O
to	O	O
DNA	O	O
and	O	O
epigenetic	O	O
changes	O	O
underlying	O	O
cancer	O	O
development	O	O
in	O	O
the	O	O
near	O	O
or	O	O
distant	O	O
future	O	O
[	O	O
5	O	O
,	O	O
8	O	O
–	O	O
13	O	O
].	O	O

Altogether	O	O
,	O	O
the	O	O
existing	B	B
literature	I	I
suggests	B	B
that	O	O
BAT	O	O
activation	O	O
is	O	O
not	O	O
only	B	O
involved	B	B
in	O	O
non	O	O
-	O	O
shivering	O	O
thermogenesis	O	O
,	O	O
but	O	O
also	O	O
in	O	O
the	O	O
regulation	O	O
of	O	O
insulin	O	O
-	O	O
mediated	O	O
glucose	O	O
disposal	O	O
.	O	O

Nodes	O	O
in	O	O
the	O	O
jugular	O	O
chains	O	O
should	B	B
also	O	O
be	O	O
carefully	O	O
examined	O	O
with	O	O
US	O	O
before	O	O
surgery	O	O
and	O	O
,	O	O
when	O	O
suspicious	O	O
,	O	O
FNAB	O	O
should	B	B
be	I	I
obtained	O	O
.	O	O

A	O	O
comprehensive	O	O
systematic	O	O
review	O	O
by	O	O
Thangaratinam	O	O
and	O	O
colleagues	O	O
[	O	O
14	O	O
]	O	O
has	O	O
identified	O	O
numerous	O	O
studies	B	I
assessing	O-	O
dietary	O-	O
and	O-	O
lifestyle	O-	O
interventions	O-	O
in	O-	O
pregnancy	O-	O
,	O-	O
albeit	O-	B
mostly	O-	B
small	I	B
in	I	I
scope	I	I
.	O	O

The	O	O
ncRNA	O	O
superfamily	O	O
encompasses	O	O
a	O	O
number	O	O
of	O	O
families	O	O
broadly	O	O
classified	O	O
according	O	O
to	O	O
their	O	O
length	O	O
:	O	O
long	O	O
non	O	O
-	O	O
coding	O	O
RNAs	O	O
(	O	O
lncRNAs	O	O
)	O	O
(>	O	O
200	O	O
nt	O	O
)	O	O
and	O	O
short	O	O
non	O	O
coding	O	O
RNAs	O	O
(	O	O
sncRNAs	O	O
)	O	O
(<	O	O
200	O	O
nt	O	O
),	O	O
which	O	O
include	O	O
microRNAs	O	O
(	O	O
miRNAs	O	O
,	O	O
single	O	O
stranded	O	O
,	O	O
∼	O	O
19	O	O
–	O	O
25	O	O
nt	O	O
),	O	O
piwi	O	O
-	O	O
interacting	O	O
RNAs	O	O
(	O	O
piRNAs	O	O
,	O	O
single	O	O
stranded	O	O
,	O	O
∼	O	O
24	O	O
–	O	O
30	O	O
nt	O	O
)	O	O
and	O	O
endogenous	O	O
short	O	O
interfering	O	O
RNAs	O	O
(	O	O
esiRNAs	O	O
,	O	O
double	O	O
stranded	O	O
,	O	O
∼	O	O
21	O	O
–	O	O
22	O	O
nt	O	O
).	O	O

Animals	O	O
were	O	O
housed	O	O
on	O	O
a	O	O
12	O	O
-	O	O
h	O	O
light	O	O
/	O	O
dark	O	O
cycle	O	O
(	O	O
lights	O	O
on	O	O
at	O	O
06	O	O
:	O	O
00	O	O
h	O	O
)	O	O
using	O	O
incandescent	O	O
lighting	O	O
,	O	O
to	O	O
avoid	O	O
ultraviolet	O	O
radiation	O	O
within	O	O
the	O	O
vitamin	O	O
D3action	O	O
spectrum	O	O
.	O	O

Estimation	O	O
of	O	O
foetal	O	O
crown	O	O
rump	O	O
length	O	O
and	O	O
/	O	O
or	O	O
biparietal	O	O
diameter	O	O
or	O	O
femur	O	O
length	O	O
between	O	O
6	O	O
and	O	O
18	O	O
weeks	O	O
’	O	O
gestation	O	O
indicates	O	O
an	O	O
accuracy	O	O
within	O	O
5	O	O
–	O	O
7	O	O
days	O	O
[	O	O
54	O	O
].	O	O

First	O	O
and	O	O
second	O	O
trimester	O	O
visfatin	O	O
levels	O	O
were	O	O
significant	O	O
independent	O	O
predictors	B	B
of	O	O
infant	O	O
’	O	O
s	O	O
weight	O	O
in	O	O
group	O	O
B	O	O
and	O	O
infant	O	O
’	O	O
s	O	O
height	O	O
in	O	O
both	O	O
groups	O	O
.	O	O

Of	O	O
those	O	O
who	O	O
delivered	O	O
preterm	O	O
,	O	O
10	O	O
delivered	O	O
before	O	O
gestational	O	O
week	O	O
31	O	O
and	O	O
thus	O	O
before	O	O
the	O	O
T3	O	O
blood	O	O
sample	O	O
could	O	O
be	O	O
drawn	O	O
.	O	O

The	O	O
active	O	O
metabolite	O	O
of	O	O
vitamin	O	O
D	O	O
,	O	O
1	O	O
,	O	O
25	O	O
-	O	O
dihydroxyvitamin	O	O
D	O	O
[	O	O
1	O	O
,	O	O
25	O	O
(	O	O
OH	O	O
)	O	O
2D	O	O
]	O	O
increases	O	O
intestinal	O	O
calcium	O	O
absorption	O	O
and	O	O
decreases	O	O
renal	O	O
calcium	O	O
excretion	O	O
,	O	O
thus	O	O
increasing	O	O
the	O	O
pool	O	O
of	O	O
calcium	O	O
available	O	O
both	O	O
for	O	O
mother	O	O
and	O	O
foetus	O	O
.	O	O

According	B	B
to	I	I
the	O	O
Institute	O	O
of	O	O
Medicine	O	O
(	O	O
IOM	O	O
),	O	O
we	O	O
considered	B	B
vitamin	O	O
D	O	O
deficiency	O	O
as	B	B
a	O	O
serum	O	O
25	O	O
-	O	O
hydroxyvitamin	O	O
D	O	O
of	O	O
less	O	O
than	O	O
20	O	O
ng	O	O
/	O	O
ml	O	O
.	O	O

Focusing	O	O
on	O	O
post	O	O
-	O	O
natal	O	O
issues	O	O
was	O	O
not	O	O
usually	O	O
appealing	O	O
to	O	O
pregnant	O	O
women	O	O
who	O	O
were	O	O
more	O	O
eager	O	O
to	O	O
learn	O	O
about	O	O
labor	O	O
.	O	O

Mean	O	O
LINE	O	O
-	O	O
1	O	O
and	O	O
AluYb8	O	O
methylation	O	O
levels	O	O
were	O	O
also	O	O
found	O	O
to	O	O
be	O	O
weakly	O	O
to	O	O
moderately	O	O
correlated	B	B
,	O	O
with	O	O
a	O	O
Pearson	O	O
correlation	O	O
of	O	O
0	O	O
.	O	O
29	O	O
[	O	O
95	O	O
%	O	O
confidence	O	O
interval	O	O
(	O	O
CI	O	O
):	O	O
0	O	O
.	O	O
20	O	O
,	O	O
0	O	O
.	O	O
38	O	O
].	O	O

Treatment	O	O
to	O	O
post	O	O
-	O	O
prandial	O	O
targets	O	O
results	O	O
in	O	O
superior	O	O
pregnancy	O	O
outcomes	O	O
compared	O	O
to	O	O
pre	O	O
-	O	O
prandial	O	O
targets	O	O
.	O	O
25The	O	O
recommended	B	B
treatment	O	O
targets	O	O
vary	B	B
from	O	O
country	O	O
to	O	O
country	O	O
(	O	O
Table	O	O
2	O	O
).	O	O

There	O	O
was	O	O
no	O	O
effect	O	O
of	O	O
the	O	O
gestational	O	O
or	O	O
pup	O	O
diets	O	O
on	O	O
hypothalamic	O	O
expression	O	O
of	O	O
other	O	O
genes	O	O
.	O	O

For	O	O
example	O	O
,	O	O
researchers	O	O
have	B	B
reported	I	I
a	O	O
common	O	O
occurrence	O	O
of	O	O
unbooked	O	O
pregnancies	O	O
[	O	O
49	O	O
,	O	O
50	O	O
]	O	O
and	O	O
a	O	O
wide	B	B
range	I	I
(	O	O
60	O	O
%	O	O
to	O	O
90	O	O
%)	O	O
of	O	O
antenatal	O	O
care	O	O
utilization	O	O
rates	O	O
(	O	O
i	O	O
.	O	O
e	O	O
.,	O	O
antenatal	O	O
care	O	O
clinic	O	O
attendance	O	O
of	O	O
at	O	O
least	O	O
once	O	O
during	O	O
most	O	O
recent	O	O
pregnancy	O	O
)	O	O
[	O	O
51	O	O
–	O	O
53	O	O
].	O	O

Much	O	O
of	O	O
the	O	O
controversy	B	B
is	O	O
concerned	B	B
with	O	O
multigenerational	O	O
versus	O	O
transgenerational	O	O
epigenetic	O	O
toxicity	O	O
(	O	O
or	O	O
epigenetic	O	O
effect	O	B
(	O	O
s	O	O
)	O	O
versus	O	O
epigenetic	O	O
inheritance	O	O
)	O	O
(	O	O
Figure	O	O
3	O	O
).	O	O

Researchers	O	O
at	O	O
the	O	O
University	O	O
of	O	O
Texas	O	O
M	O	O
.	O	O
D	O	O
.	O	O

of	O	O
commonly	O	O
regulated	O	O
probe	O	O
-	O	O
sets	O	O
of	O	O
LP	O	O
and	O	O
AP	O	O
offspring	O	O
(	O	O
intersection	O	O
)	O	O
94	O	O
dpc	O	O
12	O	O
,	O	O
6507	O	O
,	O	O
9371	O	O
,	O	O
001	O	O
(	O	O
541	O	O
up	O	O
,	O	O
460	O	O
down	O	O
)	O	O
1	O	O
dpn	O	O
12	O	O
,	O	O
0059	O	O
,	O	O
0991	O	O
(	O	O
0	O	O
up	O	O
,	O	O
1	O	O
down	O	O
)	O	O
28	O	O
dpn	O	O
12	O	O
,	O	O
3078	O	O
,	O	O
250483	O	O
(	O	O
214	O	O
up	O	O
,	O	O
269	O	O
down	O	O
)	O	O
188	O	O
dpn	O	O
11	O	O
,	O	O
7848	O	O
,	O	O
9432	O	O
,	O	O
084	O	O
(	O	O
952	O	O
up	O	O
,	O	O
1	O	O
,	O	O
132	O	O
down	O	O
)	O	O
developmental	O	O
period	O	O
1	O	O
13	O	O
,	O	O
35710	O	O
,	O	O
2938	O	O
,	O	O
166	O	O
(	O	O
3	O	O
,	O	O
731	O	O
up	O	O
,	O	O
4	O	O
,	O	O
435	O	O
down	O	O
)	O	O
1	O	O
,	O	O
042	O	O
(	O	O
384	O	O
up	O	O
,	O	O
658	O	O
down	O	O
)	O	O
1	O	O
,	O	O
034	O	O
(	O	O
503	O	O
up	O	O
,	O	O
531	O	O
down	O	O
)	O	O
6	O	O
,	O	O
090	O	O
(	O	O
2	O	O
,	O	O
844	O	O
up	O	O
,	O	O
3	O	O
,	O	O
246	O	O
down	O	O
)	O	O
developmental	O	O
period	O	O
2	O	O
13	O	O
,	O	O
35910	O	O
,	O	O
3178	O	O
,	O	O
329	O	O
(	O	O
4	O	O
,	O	O
118	O	O
up	O	O
,	O	O
4	O	O
,	O	O
211	O	O
down	O	O
)	O	O
881	O	O
(	O	O
423	O	O
up	O	O
,	O	O
458	O	O
down	O	O
)	O	O
991	O	O
(	O	O
448	O	O
up	O	O
,	O	O
543	O	O
down	O	O
)	O	O
6	O	O
,	O	O
457	O	O
(	O	O
3	O	O
,	O	O
247	O	O
up	O	O
,	O	O
3	O	O
,	O	O
210	O	O
down	O	O
)	O	O
developmental	O	O
period	O	O
3	O	O
12	O	O
,	O	O
6378	O	O
,	O	O
8926	O	O
,	O	O
612	O	O
(	O	O
2	O	O
,	O	O
810	O	O
up	O	O
,	O	O
3	O	O
,	O	O
803	O	O
down	O	O
)	O	O
1	O	O
,	O	O
959	O	O
(	O	O
834	O	O
up	O	O
,	O	O
1	O	O
,	O	O
125	O	O
down	O	O
)	O	O
1	O	O
,	O	O
549	O	O
(	O	O
697	O	O
up	O	O
,	O	O
852	O	O
down	O	O
)	O	O
3	O	O
,	O	O
104	O	O
(	O	O
1	O	O
,	O	O
279	O	O
up	O	O
,	O	O
1	O	O
,	O	O
825	O	O
down	O	O
)	O	O
Developmental	O	O
period	O	O
1	O	O
indicates	O	O
the	O	O
comparisons	O	O
between	O	O
stages	O	O
94	O	O
dpc	O	O
and	O	O
1	O	O
dpn	O	O
;	O	O
Developmental	O	O
period	O	O
2	O	O
indicates	O	O
the	O	O
comparisons	O	O
between	O	O
stages	O	O
1	O	O
dpc	O	O
and	O	O
28	O	O
dpn	O	O
;	O	O
Developmental	O	O
period	O	O
3	O	O
indicates	O	O
the	O	O
comparisons	O	O
between	O	O
stages	O	O
28	O	O
dpc	O	O
and	O	O
188	O	O
dpn	O	O
;	O	O
'	O	O
Up	O	O
'	O	O
indicates	O	O
higher	O	O
expression	O	O
values	O	O
of	O	O
later	O	O
stages	O	O
,	O	O
'	O	O
down	O	O
'	O	O
indicates	O	O
lower	O	O
expression	O	O
values	O	O
at	O	O
later	O	O
stages	O	O
.	O	O

However	B	B
,	O	O
certain	O	O
stages	O	O
in	O	O
development	O	O
and	O	O
cell	O	O
types	O	O
can	B	B
be	O	O
thought	B	B
of	O	I
as	B	O
particularly	B	B
sensitive	O	O
to	O	O
epigenetic	O	O
change	O	O
due	B	B
to	I	I
the	O	O
resulting	O	O
severity	O	O
of	O	O
the	O	O
outcome	O	O
for	O	O
the	O	O
individual	O	O
or	O	O
the	O	O
potential	B	B
for	O	O
affecting	B	B
multiple	O	O
generations	O	O
.	O	O

The	O	O
RT2	O	O
reactions	O	O
including	O	O
the	O	O
entire	O	O
RT1	O	O
reactions	O	O
,	O	O
mixed	O	O
with	O	O
5	O	O
µl	O	O
moloney	O	O
murine	O	O
leukemia	O	O
virus	O	O
reverse	O	O
transcriptase	O	O
(	O	O
M	O	O
-	O	O
MLV	O	O
)	O	O
5	O	O
×	O	O
buffer	O	O
(	O	O
250	O	O
mM	O	O
,	O	O
pH	O	O
=	O	O
8	O	O
.	O	O
3	O	O
)	O	O
Tris	O	O
–	O	O
HCl	O	O
,	O	O
15	O	O
mM	O	O
MgCl2	O	O
,	O	O
50	O	O
mM	O	O
dithiothreitol	O	O
and	O	O
375	O	O
mM	O	O
KCl	O	O
,	O	O
1	O	O
.	O	O
25	O	O
µl	O	O
of	O	O
10	O	O
mM	O	O
-	O	O
deoxyribonucleotide	O	O
tripho	O	O
-	O	O
sphate	O	O
,	O	O
1	O	O
µl	O	O
M	O	O
-	O	O
MLV	O	O
RNase	O	O
(	O	O
200	O	O
U	O	O
/	O	O
µl	O	O
)	O	O
and	O	O
0	O	O
.	O	O
5	O	O
µl	O	O
RNase	O	O
inhibitor	O	O
(	O	O
40	O	O
U	O	O
/	O	O
µl	O	O
).	O	O

Materials	O	O
and	O	O
Methods	O	O
2	O	O
.	O	O
1	O	O
.	O	O

This	O	O
creates	O	O
a	O	O
hat	O	O
trick	O	O
of	O	O
DNA	O	O
damage	O	O
:	O	O
Uranium	O	O
’	O	O
s	O	O
radioactive42and	O	O
chemical43properties	O	O
both	O	O
can	B	B
harm	O	O
DNA	O	O
,	O	O
and	O	O
the	O	O
presence	O	O
of	O	O
arsenic	O	O
may	B	B
prevent	O	O
cells	O	O
from	O	O
repairing	O	O
the	O	O
damage	O	O
.	O	O

Inspired	O	O
by	O	O
the	O	O
work	O	O
identifying	O	O
adult	O	O
enterotypes	O	O
by	O	O
Arumugam	O	O
et	O	O
al	O	O
.	O	O

It	O	O
should	O	O
be	O	O
noted	O	B
here	O	O
that	O	O
the	O	O
interactions	O	O
presented	O	O
in	O	O
the	O	O
networks	O	O
are	O	O
not	B	B
specific	I	I
for	O	O
porcine	O	O
liver	O	O
tissue	O	O
,	O	O
as	O	O
the	O	O
database	O	O
contains	O	O
literature	O	O
from	O	O
many	O	O
different	O	O
research	O	O
areas	O	O
.	O	O

The	O	O
serum	O	O
osmolality	O	O
was	O	O
356	O	O
mOsm	O	O
/	O	O
kg	O	O
;	O	O
urine	O	O
sodium	O	O
21	O	O
mEq	O	O
/	O	O
L	O	O
and	O	O
urine	O	O
osmolality	O	O
was	O	O
inappropriately	O	O
low	O	O
(	O	O
225	O	O
mOsm	O	O
/	O	O
kg	O	O
).	O	O

Early	O	O
life	O	O
Early	O	O
embryo	O	O
and	O	O
germ	O	O
line	O	O
development	O	O
can	B	B
be	O	O
affected	B	B
by	O	O
in	O	O
utero	O	O
exposures	O	O
.	O	O

For	O	O
a	O	O
second	O	O
filtering	O	O
step	O	O
standard	O	O
deviations	O	O
were	O	O
calculated	O	O
for	O	O
each	O	O
probe	O	O
-	O	O
set	O	O
over	O	O
all	O	O
subsets	O	O
of	O	O
arrays	O	O
of	O	O
the	O	O
particular	O	O
comparisons	O	O
.	O	O

Meconium	O	O
Aspiration	O	O
Syndrome	O	O
Meconium	O	O
aspiration	O	O
syndrome	O	O
,	O	O
which	O	O
occurs	O	O
when	O	O
a	O	O
fetus	O	O
who	O	O
is	O	O
under	O	O
stress	O	O
and	O	O
not	O	O
getting	O	O
enough	O	O
oxygen	O	O
inhales	O	O
waste	O	O
products	O	O
inside	O	O
the	O	O
womb	O	O
,	O	O
was	O	O
linked	B	B
to	O	O
a	O	O
sevenfold	O	O
increase	O	O
in	O	O
the	O	O
likelihood	B	B
that	O	O
a	O	O
child	O	O
would	B	B
later	O	O
develop	O	O
autism	O	O
.	O	O

Participant	O	O
Characteristics	O	O
Excluding	O	O
participants	O	O
with	O	O
miscarriages	O	O
(	O	O
n	O	O
=	O	O
6	O	O
)	O	O
and	O	O
GDM	O	O
(	O	O
n	O	O
=	O	O
32	O	O
),	O	O
363	O	O
mothers	O	O
(	O	O
177	O	O
overweight	O	O
/	O	O
obese	O	O
and	O	O
186	O	O
normal	O	O
weight	O	O
)	O	O
completed	O	O
the	O	O
baseline	O	O
assessment	O	O
,	O	O
which	O	O
occurred	O	O
between	O	O
10	O	O
and	O	O
16	O	O
weeks	O	O
of	O	O
pregnancy	O	O
(	O	O
13	O	O
weeks	O	O
on	O	O
average	O	O
).	O	O

Urinalysis	O	O
was	O	O
significant	O	O
for	O	O
a	O	O
specific	O	O
gravity	O	O
of	O	O
1	O	O
.	O	O
008	O	O
,	O	O
red	O	O
blood	O	O
cells	O	O
8	O	O
–	O	O
10	O	O
/	O	O
high	O	O
-	O	O
power	O	O
field	O	O
,	O	O
and	O	O
30	O	O
mg	O	O
/	O	O
dL	O	O
of	O	O
protein	O	O
.	O	O

Furthermore	O	O
,	O	O
metformin	O	O
can	B	B
promote	O	O
the	O	O
development	O	O
of	O	O
lactic	O	O
acidosis	O	O
,	O	O
which	O	O
surely	B	B
must	B	B
be	I	I
a	O	O
concern	B	B
in	O	O
situations	O	O
of	O	O
fetal	O	O
distress	O	O
.	O	O

Whether	B	B
women	O	O
treated	O	O
for	O	O
thyroid	O	O
cancer	O	O
should	B	B
become	O	O
pregnant	O	O
was	O	O
once	O	O
a	O	O
matter	O	O
of	O	O
concern	B	B
,	O	O
but	B	B
current	B	B
evidence	I	I
suggests	B	B
that	O	O
DTC	O	O
should	B	B
not	O	O
discourage	O	O
intended	O	O
pregnancy	O	O
,	O	O
with	O	O
the	O	O
usual	O	O
recommendation	B	B
to	O	O
postpone	O	O
it	O	O
to	O	O
at	B	B
least	I	I
6	O	O
months	O	O
after	O	O
radioiodine	O	O
therapy	O	O
.	O	O

A	O	O
self	O	O
-	O	O
report	O	O
,	O	O
food	O	O
frequency	O	O
questionnaire	O	O
was	O	O
used	O	O
,	O	O
which	O	O
is	O	O
useful	O	O
in	O	O
ranking	O	O
nutrient	O	O
intakes	O	O
of	O	O
individual	O	O
subjects	O	O
but	O	O
can	O	O
be	O	O
subject	O	O
to	O	O
bias	B	B
,	O	O
particularly	O	O
in	O	O
obese	O	O
individuals	O	O
[	O	O
52	O	O
].	O	O

Another	O	O
factor	O	O
that	O	O
should	B	B
be	I	I
considered	B	B
is	O	O
the	O	O
composition	O	O
of	O	O
fatty	O	O
acids	O	O
present	O	O
in	O	O
breast	O	O
milk	O	O
,	O	O
which	O	O
may	B	B
influence	B	B
the	O	O
immune	O	O
response	O	O
of	O	O
the	O	O
child	O	O
