TOKEN	PREDICTED
disadvantages	O
of	O
intravenous	O
iron	O
supplementation	O
include	O
cost	O
and	O
invasiveness	O
of	O
the	O
procedure	O
.	O

According	O
to	O
GPPAQ	O
,	O
participants	O
were	O
categorized	O
into	O
4	O
levels	O
of	O
physical	O
activity	O
based	O
on	O
hours	O
/	O
week	O
.	O

In	O
addition	O
,	O
residual	O
confounding	O
due	O
to	O
genetic	O
backgrounds	O
could	O
not	O
be	O
excluded	O
,	O
although	O
we	O
controlled	O
some	O
important	O
potential	O
confounding	O
factors	O
.	O

The	O
25OHD	O
concentration	O
has	O
been	O
shown	O
to	O
have	O
immunological	O
effects	O
in	O
women	O
with	O
a	O
history	O
of	O
recurrent	O
pregnancy	O
loss	O
[	O
12	O
].	O

An	O
intake	O
of	O
fish	O
may	O
reflect	O
a	O
health	O
conscious	O
diet	O
and	O
thus	O
the	O
positive	O
effects	O
may	O
not	O
be	O
directly	O
attributed	O
to	O
the	O
fish	O
but	O
rather	B
to	O
the	O
diet	O
as	O
a	O
whole	O
.	O

Intriguingly	O
,	O
our	O
data	O
indicated	O
that	O
either	O
male	O
or	O
female	O
offspring	O
from	O
calorie	O
-	O
restricted	O
dams	O
did	O
not	O
display	O
higher	O
caloric	O
intake	O
after	O
weaning	O
,	O
despite	O
of	O
the	O
fact	O
that	O
the	O
males	O
exhibited	O
greater	O
body	O
weight	O
at	O
adulthood	O
.	O

The	O
inclusion	O
criteria	O
were	O
:	O
being	O
18	O
years	O
or	O
older	O
,	O
healthy	O
women	O
means	O
;	O
any	O
one	O
with	O
no	O
history	O
of	O
mental	O
illness	O
and	O
internal	O
diseases	O
such	O
as	O
hyper	O
/	O
hypothyroidism	O
,	O
parathyroid	O
,	O
renal	O
,	O
diabetes	O
and	O
heart	O
diseases	O
,	O
no	O
addiction	O
to	O
any	O
kind	O
of	O
narcotic	O
drugs	O
,	O
living	O
with	O
a	O
husband	O
,	O
a	O
singleton	O
live	O
fetus	O
,	O
without	O
any	O
pregnancy	O
complications	O
such	O
as	O
preeclampsia	O
,	O
gestational	O
diabetes	O
,	O
ruptured	O
membranes	O
and	O
suspicion	O
of	O
preterm	O
birth	O
,	O
no	O
previous	O
cesarean	O
sections	O
,	O
gestational	O
age	O
of	O
26	O
–	O
28	O
weeks	O
based	O
on	O
ultrasound	O
results	O
,	O
and	O
the	O
EPDS	O
baseline	O
scores	O
of	O
0	O
to	O
13	O
.	O

The	O
research	O
that	O
ensued	O
found	O
significantly	O
different	B
results	O
between	O
population	O
-	O
based	O
studies	O
and	O
clinic	O
based	O
studies	O
.	O

The	O
benefits	O
of	O
such	O
inheritance	O
are	O
obvious	B
and	O
even	O
Darwin	O
himself	O
proposed	O
a	O
hypothetical	O
mechanism	O
for	O
the	O
transmission	O
of	O
somatic	O
tissue	O
characteristics	O
via	O
the	O
germ	O
cells	O
to	O
subsequent	O
generations	O
,	O
which	O
he	O
termed	O
pangenesis	O
(	O
Darwin1868	O
).	O

An	O
important	O
limitation	O
of	O
this	O
study	O
is	O
that	O
we	O
measured	O
dietary	O
intake	O
only	O
once	O
,	O
involving	O
misclassification	O
among	O
those	O
who	O
changed	O
their	O
dietary	O
pattern	O
during	O
follow	O
-	O
up	O
.	O

Persistence	O
and	O
clinical	O
relevant	O
impairment	O
may	O
be	O
related	O
to	O
a	O
family	O
history	O
of	O
schizophrenia	O
and	O
environmental	O
risk	O
factors	O
that	O
might	O
interact	O
with	O
the	O
genetic	O
risk	O
.	O

Specifically	O
,	O
Bonferroni	O
analysis	O
indicated	O
that	O
CC	O
and	O
RC	O
adolescent	O
females	O
displayed	O
higher	O
caloric	O
intake	O
than	O
the	O
respective	O
CC	O
and	O
RC	O
adolescent	O
males	O
(	O
days	O
1	O
,	O
2	O
,	O
and	O
/	O
or	O
4	O
).	O

Present	O
study	O
showed	O
that	O
the	O
women	O
with	O
prior	O
problematic	O
pregnancies	O
or	O
higher	O
socioeconomic	O
status	O
or	O
education	O
level	O
were	O
more	O
prone	O
to	O
have	O
a	O
healthy	O
dietary	O
pattern	O
.	O

In	O
addition	O
,	O
studies	O
within	O
categories	O
1	O
and	O
2	O
may	O
also	O
enable	O
identification	O
of	O
markers	O
and	O
/	O
or	O
mechanisms	O
of	O
environmentally	O
induced	O
epigenetic	O
toxicity	O
through	O
a	O
weight	O
of	O
evidence	O
approach	O
(	O
e	O
.	O
g	O
.	O

We	O
also	O
examined	O
GWG	O
as	O
an	O
independent	O
predictor	O
and	O
potential	O
mediator	O
of	O
effects	O
of	O
maternal	O
prenatal	O
behaviors	O
on	O
weight	O
outcomes	O
(	O
Table	O
4	O
).	O

Severe	O
or	O
poorly	O
controlled	O
asthma	O
may	O
be	O
associated	O
with	O
an	O
increased	O
risk	O
of	O
fetal	O
death	O
,	O
low	O
birth	O
weight	O
,	O
congenital	O
malformations	O
,[	O
18	O
]	O
and	O
parental	O
complications	O
[	O
14	O
].	O

Phosphatase	O
and	O
tensin	O
homolog	O
deleted	O
on	O
chromosome	O
ten	O
(	O
PTEN	O
),	O
a	O
well	O
-	O
known	O
tumor	O
suppressor	O
is	O
a	O
phosphatase	O
that	O
specifically	O
catalyzes	O
the	O
dephosphorylation	O
of	O
phosphatidylinositol	O
-	O
3	O
,	O
4	O
,	O
5	O
-	O
triphosphate	O
(	O
PIP3	O
),	O
in	O
phosphatidylinositol	O
-	O
4	O
,	O
5	O
-	O
diphosphate	O
PIP2	O
(	O
Cantley	O
and	O
Neel	O
,	O
1999	O
).	O

Variables	O
BMI	O
,	O
season	O
of	O
conception	O
,	O
education	O
level	O
and	O
origin	O
were	O
identified	O
and	O
included	O
in	O
the	O
final	O
models	O
.	O

Multivariable	O
logistic	O
regression	O
analysis	O
of	O
the	O
outcome	O
pregnancy	O
loss	O
was	O
also	O
performed	O
with	O
25OHD	O
at	O
T1	O
(	O
continuous	O
and	O
categorical	O
)	O
as	O
independent	O
variable	O
.	O

Overall	O
,	O
a	O
woman	O
requires	O
about	O
2	O
–	O
2	O
.	O
8	O
mg	O
of	O
iron	O
per	O
day	O
during	O
pregnancy	O
[	O
17	O
].	O

The	O
effectiveness	O
of	O
calcium	O
supplementation	O
on	O
prevention	O
of	O
perinatal	O
depression	O
has	O
been	O
shown	O
in	O
a	O
previous	O
study	O
[	O
65	O
].	O

We	O
analysed	O
the	O
repeat	O
episodes	O
accounting	O
for	O
clustering	O
within	O
individuals	O
.	O

The	O
data	O
show	O
new	O
way	O
to	O
study	O
porcine	O
hepatic	O
function	O
of	O
glucocorticoid	O
receptor	O
.	O

However	B
,	O
studies	O
in	O
women	O
from	O
Australia	O
and	O
New	O
Zealand	O
are	O
less	B
consistent	I
.	O

This	O
is	O
in	O
keeping	O
with	O
the	O
observation	O
of	O
increased	O
plasma	O
IL	O
-	O
6	O
levels	O
in	O
obese	O
patients	O
(	O
Cottam	O
et	O
al	O
.,	O
2004	O
).	O

The	O
mortality	O
rate	O
in	O
our	O
study	O
cohort	O
was	O
4	O
·	O
2	O
per	O
1000	O
child	O
years	O
(	O
95	O
%	O
CI	O
2	O
·	O
4	O
–	O
6	O
·	O
7	O
):	O
4	O
·	O
2	O
per	O
1000	O
child	O
years	O
(	O
2	O
·	O
4	O
–	O
6	O
·	O
7	O
;	O
ten	O
cases	O
)	O
in	O
our	O
vitamin	O
D	O
group	O
and	O
3	O
·	O
4	O
per	O
1000	O
child	O
years	O
(	O
1	O
·	O
3	O
–	O
7	O
·	O
1	O
;	O
seven	O
cases	O
)	O
in	O
our	O
placebo	O
group	O
.	O

GSEA	O
analysis	O
.	O

Body	O
weight	O
was	O
measured	O
at	O
birth	O
and	O
weaning	O
,	O
and	O
weight	O
gain	O
was	O
calculated	O
weekly	O
from	O
0	O
–	O
29	O
weeks	O
post	O
-	O
weaning	O
.	O

From	O
birth	O
to	O
PND	O
22	O
(	O
lactation	O
),	O
three	O
-	O
way	O
repeated	O
measures	O
ANOVA	O
showed	O
a	O
main	O
and	O
significant	O
effect	O
of	O
time	O
on	O
body	O
weight	O
[	O
F	O
(	O
22	O
,	O
145	O
)=	O
675	O
.	O
53	O
,	O
P	O
<	O
0	O
.	O
001	O
;	O
Figure2B	O
].	O

Genes	O
participating	O
in	O
'	O
AMPK	O
signaling	O
'	O
and	O
'	O
fatty	O
acid	O
metabolism	O
'	O
were	O
found	O
to	O
be	O
up	O
-	O
regulated	O
while	O
genes	O
associated	O
with	O
'	O
mitotic	O
roles	O
of	O
Polo	O
-	O
like	O
kinase	O
'	O
and	O
'	O
VEGF	O
signaling	O
'	O
were	O
found	O
to	O
be	O
down	O
-	O
regulated	O
in	O
AP	O
offspring	O
.	O

A	O
number	O
of	O
reporter	O
mouse	O
models	O
,	O
including	O
the	O
Agouti	O
Avy	O
,	O
CabpIAP	O
and	O
AuxinFu	O
,	O
have	O
also	O
been	O
used	O
to	O
investigate	O
environmentally	O
induced	O
epigenetic	O
changes	O
in	O
in	O
vivo	O
exploratory	O
research	O
(	O
Dolinoy	O
et	O
al	O
.	O
2007	O
;	O
Waterland	O
et	O
al	O
.	O
2006	O
;	O
Rosenfeld2010	O
).	O

In	O
the	O
third	O
trimester	O
,	O
surgery	O
may	O
induce	O
premature	O
labour	O
.	O

Risk	O
factors	O
for	O
the	O
development	O
of	O
GDM	O
include	O
obesity	O
,	O
older	O
age	O
,	O
family	O
history	O
,	O
previous	O
history	O
of	O
GDM	O
or	O
poor	O
obstetric	O
outcomes	O
,	O
ethnicity	O
,	O
polycystic	O
ovary	O
syndrome	O
and	O
as	O
more	O
recently	O
noted	O
,	O
hypertension	O
.	O
4	O
,	O
5	O
The	O
major	O
significance	O
of	O
GDM	O
is	O
that	O
it	O
is	O
associated	O
with	O
adverse	O
pregnancy	O
outcomes	O
.	O

[	O
22	O
],	O
Mendez	O
et	O
al	O
.	O

Vitamin	O
D	O
status	O
trajectory	O
during	O
pregnancy	O
was	O
inversely	O
associated	O
with	O
SGA	O
,	O
LBW	O
and	O
preterm	O
delivery	O
.	O

Maternal	O
obesity	O
significantly	O
predicts	O
child	O
and	O
adult	O
obesity	O
in	O
her	O
offspring	O
[	O
4	O
,	O
5	O
],	O
and	O
associated	O
cardio	O
-	O
metabolic	O
risk	O
factors	O
,	O
including	O
hypertension	O
,	O
hyperlipidaemia	O
,	O
diabetes	O
,	O
and	O
cardiovascular	O
disease	O
[	O
6	O
–	O
8	O
].	O

Almost	O
half	O
of	O
the	O
intervention	O
group	O
achieved	O
concentrations	O
of	O
30	O
ng	O
/	O
mL	O
[	O
59	O
].	O

As	O
our	O
results	O
suggest	O
,	O
distinct	O
mechanisms	O
and	O
selective	O
pressures	O
are	O
likely	O
responsible	O
for	O
their	O
alteration	O
.	O

Methods	O
Search	O
Strategy	O
Articles	O
were	O
identified	O
by	O
systematically	O
searching	O
the	O
Medline	O
/	O
PubMed	O
database	O
from	O
inception	O
to	O
January	O
2010	O
using	O
the	O
key	O
words	O
:	O
brain	O
tumors	O
and	O
season	O
of	O
birth	O
.	O

The	O
risks	O
were	O
particularly	O
elevated	O
among	O
overweight	O
women	O
with	O
these	O
sleep	O
disorders	O
.	O

We	O
hypothesized	O
that	O
maternal	O
habitual	O
short	O
sleep	O
duration	O
and	O
snoring	O
during	O
early	O
pregnancy	O
were	O
positively	O
associated	O
with	O
post	O
load	O
glucose	O
concentrations	O
later	O
in	O
pregnancy	O
and	O
with	O
an	O
increased	O
risk	O
of	O
clinically	O
diagnosed	O
GDM	O
.	O

The	O
vast	O
majority	O
of	O
mothers	O
reported	O
prenatal	O
vitamin	O
use	O
;	O
only	O
three	O
subjects	O
reported	O
alcohol	O
consumption	O
during	O
pregnancy	O
.	O

Similarly	O
,	O
left	O
-	O
handedness	O
has	O
been	O
linked	O
to	O
congenital	O
adrenal	O
hyperplasia	O
,	O
a	O
condition	O
characterized	O
by	O
high	O
in	O
utero	O
levels	O
of	O
androgeizing	O
hormones	O
[	O
197	O
].	O

The	O
placenta	O
and	O
brain	O
,	O
in	O
particular	O
,	O
express	O
many	O
of	O
the	O
imprinted	O
genes	O
,	O
in	O
keeping	O
with	O
experimentally	O
identified	O
roles	O
for	O
imprinted	O
genes	O
in	O
prenatal	O
nutrient	O
acquisition	O
and	O
growth	O
regulation	O
,	O
neurodevelopment	O
,	O
and	O
postnatal	O
energy	O
homeostasis	O
and	O
behavior	O
.	O

However	O
,	O
weaning	O
treatment	O
did	O
not	O
affect	O
feed	O
efficiency	O
,	O
post	O
weaning	O
growth	O
,	O
MS	O
,	O
and	O
other	O
carcass	O
traits	O
.	O

Purebred	O
Japanese	O
Black	O
cattle	O
show	O
a	O
linear	O
increase	O
in	O
IMF	O
content	O
with	O
increasing	O
slaughter	O
age	O
from	O
16	O
.	O
7	O
months	O
(	O
500	O
d	O
)	O
to	O
over	O
33	O
.	O
3	O
months	O
(	O
1	O
,	O
000	O
d	O
)	O
[	O
66	O
].	O

Based	O
on	O
the	O
sum	O
population	O
prevalence	O
of	O
schizophrenia	O
and	O
other	O
psychoses	O
in	O
middle	O
-	O
aged	O
women	O
[	O
54	O
],	O
we	O
might	O
expect	O
that	O
2	O
-	O
3	O
%	O
of	O
the	O
study	O
participants	O
would	O
cross	O
the	O
boundaries	O
to	O
clinically	O
valid	O
syndromes	O
.	O

However	B
,	O
the	O
existence	O
of	O
this	O
protein	O
and	O
its	O
role	O
in	O
humans	O
is	O
still	O
a	O
matter	O
of	O
debate	B
(	O
Elsen	O
et	O
al	O
.,	O
2014a	O
).	O

All	O
authors	O
read	O
and	O
approved	O
the	O
final	O
manuscript	O
.	O

Of	O
all	O
women	O
included	O
,	O
62	O
.	O
0	O
%	O
reported	O
taking	O
vitamin	O
D	O
-	O
containing	O
multivitamins	O
,	O
of	O
which	O
only	O
24	O
.	O
2	O
%	O
started	O
taking	O
those	O
before	O
pregnancy	O
.	O

There	O
was	O
no	O
statistical	O
significance	O
observed	O
when	O
respondents	O
’	O
maritalstatus	O
and	O
age	O
were	O
compared	O
with	O
the	O
satisfaction	O
of	O
the	O
different	O
services	O
in	O
the	O
health	O
centres	O
using	O
the	O
Fisher	O
'	O
s	O
exact	O
test	O
(	O
Table	O
3	O
).	O

In	O
their	O
study	O
,	O
YG	O
was	O
reduced	O
,	O
and	O
HCW	O
tended	O
to	O
be	O
reduced	O
in	O
offspring	O
of	O
dams	O
nutritionally	O
restricted	O
.	O

After	O
intervention	O
,	O
the	O
two	O
groups	O
were	O
different	O
significantly	O
.	O

The	O
execution	O
of	O
the	O
study	O
is	O
coordinated	O
by	O
the	O
Centre	O
of	O
Excellence	O
for	O
Nutrition	O
of	O
the	O
North	O
-	O
West	O
University	O
.	O

2008	O
).	O

However	O
,	O
no	O
differences	O
in	O
body	O
weight	O
between	O
CC	O
and	O
RC	O
females	O
were	O
found	O
.	O

Inclusion	O
Criteria	O
Studies	O
were	O
included	O
only	O
if	O
the	O
target	O
population	O
,	O
outcome	O
and	O
exposures	O
of	O
interest	O
were	O
clearly	O
defined	O
and	O
results	O
were	O
based	O
on	O
valid	O
statistical	O
methodology	O
with	O
evaluation	O
of	O
errors	O
and	O
discussion	O
of	O
study	O
bias	O
.	O

Image	O
acquisition	O
and	O
analysis	O
Gels	O
were	O
fixed	O
in	O
solution	O
containing	O
25	O
%	O
(	O
v	O
/	O
v	O
)	O
methanol	O
and	O
10	O
%	O
(	O
v	O
/	O
v	O
)	O
acetic	O
acid	O
for	O
1	O
hr	O
and	O
stained	O
using	O
colloidal	O
Coomassie	O
Blue	O
for	O
spot	O
visualization	O
.	O

Newborn	O
piglets	O
were	O
individually	O
weighed	O
immediately	O
after	O
birth	O
and	O
one	O
male	O
piglets	O
of	O
the	O
mean	O
body	O
weight	O
were	O
selected	O
per	O
litter	O
and	O
sacrificed	O
before	O
suckling	O
.	O

Caption	O
(	O
TABLE	O
-	O
WRAP	O
):	O
TABLE	O
4	O
Relative	O
risk	O
of	O
positive	O
psychotic	O
-	O
like	O
symptoms	O
in	O
relation	O
to	O
estimated	O
dietary	O
intake	O
of	O
vitamin	O
DDietary	O
intake	O
g	O
/	O
day	O
·	O
MJPositive	O
psychotic	O
-	O
like	O
symptomsaMedianInterquintile	O
rangeLow	O
level	O
groupMiddle	O
level	O
groupHigh	O
level	O
group	O
Energy	O
adjustedMultivariatebEnergy	O
adjustedMultivariatebVitamin	O
DNo	O
.	O
No	O
.	O
RR95	O
%	O
CIRR95	O
%	O
CINo	O
.	O
RR95	O
%	O
CIRR95	O
%	O
CI	O
0	O
.	O
4	O
(	O
0	O
.	O
01	O
-	O
0	O
.	O
5	O
)	O
4132Ref	O
.	O
36682400	O
.	O
6	O
(	O
0	O
.	O
5	O
-	O
0	O
.	O
6	O
)	O
447634620	O
.	O
870	O
.	O
82	O
-	O
0	O
.	O
930	O
.	O
88a0	O
.	O
82	O
-	O
0	O
.	O
931850	O
.	O
710	O
.	O
58	O
-	O
0	O
.	O
860	O
.	O
72a0	O
.	O
59	O
-	O
0	O
.	O
880	O
.	O
7	O
(	O
0	O
.	O
6	O
-	O
0	O
.	O
8	O
)	O
459033930	O
.	O
840	O
.	O
79	O
-	O
0	O
.	O
890	O
.	O
84a0	O
.	O
79	O
-	O
0	O
.	O
901710	O
.	O
640	O
.	O
53	O
-	O
0	O
.	O
790	O
.	O
65a0	O
.	O
52	O
-	O
0	O
.	O
800	O
.	O
9	O
(	O
0	O
.	O
8	O
-	O
4	O
.	O
0	O
)	O
462033430	O
.	O
830	O
.	O
78	O
-	O
0	O
.	O
880	O
.	O
82a0	O
.	O
77	O
-	O
0	O
.	O
881750	O
.	O
660	O
.	O
54	O
-	O
0	O
.	O
810	O
.	O
63a0	O
.	O
50	O
-	O
0	O
.	O
78	O
aAdjusted	O
for	O
age	O
,	O
total	O
energy	O
intake	O
,	O
country	O
of	O
birth	O
,	O
BMI	O
and	O
dietary	O
intake	O
of	O
vitamin	O
B12	O
Discussion	O
We	O
report	O
here	O
results	O
from	O
the	O
first	O
study	O
that	O
has	O
evaluated	O
the	O
dietary	O
intake	O
of	O
fish	O
,	O
PUFA	O
and	O
vitamin	O
D	O
in	O
relation	O
to	O
the	O
experience	O
of	O
positive	O
psychotic	O
-	O
like	O
symptoms	O
in	O
a	O
large	O
cohort	O
of	O
over	O
30	O
000	O
Swedish	O
women	O
.	O

Bonferroni	O
analysis	O
indicated	O
a	O
significant	O
increase	O
in	O
the	O
gene	O
expression	O
of	O
Cnr1	O
and	O
Cnr2	O
in	O
the	O
hypoyhalamus	O
of	O
RC	O
male	O
offspring	O
compared	O
to	O
CC	O
ones	O
(	O
Figure4A	O
).	O

Furthermore	O
,	O
many	O
studies	O
found	O
no	O
benefit	O
of	O
a	O
restricted	O
diet	O
avoiding	O
the	O
consumption	O
of	O
allergy	O
-	O
inducing	O
food	O
during	O
pregnancy	O
[	O
82	O
].	O

[	O
20	O
]	O
and	O
defined	O
small	O
for	O
gestational	O
age	O
(	O
SGA	O
)	O
at	O
birth	O
as	O
WFA	O
z	O
-	O
scores	O
<	O
10th	O
percentile	O
and	O
large	O
for	O
gestational	O
age	O
as	O
WFA	O
z	O
-	O
scores	O
>	O
90th	O
percentile	O
.	O

found	O
that	O
vitamin	O
D	O
insufficiency	O
is	O
common	O
in	O
the	O
sunny	O
climate	O
in	O
Saudi	O
Arabia	O
[	O
3	O
].	O

The	O
corresponding	O
null	O
distribution	O
,	O
signifying	O
a	O
lack	O
of	O
association	O
between	O
repetitive	O
element	O
methylation	O
and	O
autosomal	O
CpG	O
methylation	O
,	O
was	O
obtained	O
by	O
randomly	O
permuting	O
each	O
repetitive	O
element	O
methylation	O
marker	O
with	O
respect	O
to	O
aggregate	O
methylation	O
values	O
of	O
the	O
RPMM	O
and	O
bioinformatic	O
classes	O
.	O

For	O
any	O
patient	O
,	O
both	O
with	O
first	O
diagnosis	O
or	O
recurrent	O
disease	O
,	O
post	O
-	O
operative	O
therapy	O
for	O
DTC	O
is	O
based	O
on	O
the	O
administration	O
of	O
supraphysiologic	O
"	O
suppressive	O
"	O
oral	O
doses	O
of	O
levothyroxine	O
.	O

For	O
patients	O
with	O
advanced	O
disease	O
,	O
ultrasound	O
control	O
of	O
tissue	O
growth	O
can	O
help	O
in	O
therapeutic	O
decisions	O
,	O
such	O
as	O
timing	O
of	O
surgery	O
.	O

Red	O
text	O
indicates	O
q	O
<	O
0	O
.	O
10	O
.	O

Caption	O
(	O
FIG	O
):	O
FIGURE	O
4	O
Effect	O
of	O
prenatal	O
caloric	O
restriction	O
on	O
the	O
gene	O
expression	O
of	O
components	O
of	O
the	O
endocannabinoid	O
system	O
(	O
Cnr1	O
,	O
Cnr2	O
,	O
Napepld	O
,	O
Faah	O
,	O
Dagl	O
α	O
,	O
Dagl	O
β	O
,	O
Mgll	O
)	O
in	O
the	O
hypothalamus	O
(	O
A	O
)	O
,	O
liver	O
(	O
B	O
)	O
,	O
and	O
perirenal	O
adipose	O
tissue	O
(	O
PAT	O
,	O
C	O
)	O
of	O
male	O
and	O
female	O
offspring	O
at	O
adulthood	O
.	O

In	O
our	O
study	O
,	O
the	O
definition	O
of	O
psychotic	O
-	O
like	O
symptoms	O
was	O
based	O
on	O
self	O
-	O
reported	O
frequency	O
of	O
psychosis	O
-	O
like	O
experiences	O
.	O

All	O
measurements	O
are	O
done	O
twice	O
and	O
recorded	O
to	O
the	O
nearest	O
0	O
.	O
05	O
kg	O
for	O
weight	O
,	O
0	O
.	O
1	O
cm	O
for	O
MUAC	O
and	O
height	O
.	O

Low	O
birth	O
weight	O
infants	O
are	O
susceptible	O
to	O
higher	O
risk	O
of	O
developing	O
iron	O
deficiency	O
anemia	O
leading	O
to	O
impaired	O
development	O
and	O
altered	O
longer	O
term	O
neurodevelopment	O
[	O
3	O
].	O

2011	O
;	O
Sood	O
et	O
al	O
.	O

There	O
are	O
no	O
indications	O
for	O
termination	O
of	O
pregnancy4	O
.	O

MTC	O
arises	O
from	O
C	O
cells	O
secreting	O
calcitonin	O
,	O
a	O
32	O
-	O
amino	O
acid	O
peptide	O
.	O

In	O
the	O
case	O
of	O
asthma	O
,	O
the	O
risk	O
of	O
uncontrolled	O
severe	O
asthma	O
(	O
which	O
may	O
include	O
maternal	O
or	O
fetal	O
mortality	O
)	O
would	O
usually	O
be	O
the	O
greater	O
risk	O
,	O
suggesting	O
that	O
oral	O
corticosteroids	O
must	O
still	O
be	O
used	O
when	O
indicated	O
for	O
the	O
management	O
of	O
severe	O
gestational	O
asthma	O
.	O

Management	O
of	O
these	O
patients	O
and	O
providing	O
evidencebased	O
advice	O
are	O
obviously	B
extremely	O
difficult	O
tasks	O
.	O

Briefly	O
,	O
at	O
insemination	O
German	O
Landrace	O
primiparous	O
sows	O
(	O
n	O
=	O
42	O
)	O
were	O
randomly	O
assigned	O
to	O
either	O
a	O
low	O
protein	O
diet	O
(	O
LP	O
)	O
with	O
6	O
%	O
(	O
w	O
/	O
w	O
)	O
crude	O
protein	O
or	O
an	O
adequate	O
protein	O
diet	O
(	O
AP	O
)	O
containing	O
12	O
%	O
crude	O
protein	O
.	O

Infant	O
morbidity	O
Infant	O
morbidity	O
assessment	O
is	O
performed	O
at	O
each	O
postnatal	O
visit	O
by	O
a	O
medical	O
doctor	O
with	O
a	O
structured	O
questionnaire	O
.	O

However	B
,	O
maternal	O
hypoxia	O
or	O
hypotension	O
associated	O
with	O
anaphylaxis	O
may	O
be	O
catastrophic	O
not	I
only	I
to	O-
the	O
mother	O
but	I
also	I
to	O
her	O
fetus	O
.	O

Ninety	O
-	O
nine	O
women	O
(	O
76	O
.	O
2	O
%),	O
25	O
women	O
(	O
19	O
.	O
2	O
%),	O
and	O
six	O
women	O
(	O
4	O
.	O
6	O
%)	O
had	O
25	O
-	O
hydroxyvitamin	O
D	O
concentrations	O
of	O
<	O
20	O
,	O
20	O
–	O
29	O
and	O
≥	O
30	O
ng	O
/	O
mL	O
,	O
respectively	O
.	O

The	O
level	O
of	O
this	O
evidence	O
is	O
Grade	O
C	O
as	O
per	O
the	O
ratings	O
outlined	O
inTable	O
3	O
,	O
adapted	O
from	O
Williams	O
et	O
al	O
.	O

Asthma	O
Certain	O
physiological	O
changes	O
occur	O
normally	O
during	O
pregnancy	O
(	O
Table2	O
)	O
[	O
17	O
].	O

Evidence	O
in	O
some	O
studies	O
pointed	O
out	O
that	O
hyperphagia	O
could	O
be	O
a	O
transitory	O
effect	O
that	O
disappears	O
when	O
the	O
underweighted	O
animals	O
after	O
maternal	O
undernutrition	O
were	O
able	O
to	O
reach	O
the	O
weight	O
as	O
controls	O
(	O
Vickers	O
et	O
al	O
.,	O
2000	O
;	O
Lukaszewski	O
et	O
al	O
.,	O
2011	O
).	O

Vitamin	O
D	O
metabolism	O
in	O
the	O
placenta	O
has	O
been	O
shown	O
to	O
be	O
influenced	O
by	O
testosterone	O
production	O
and	O
thus	O
varies	O
by	O
fetal	O
sex	O
[	O
35	O
].	O

Nutritional	O
manipulation	O
of	O
the	O
fetus	O
during	O
gestation	O
may	O
affect	O
animal	O
performance	O
and	O
modify	O
the	O
quality	O
and	O
quantity	O
of	O
livestock	O
products	O
.	O

All	O
calves	O
were	O
then	O
fed	O
the	O
same	O
diet	O
for	O
22	O
months	O
,	O
and	O
muscle	O
tissues	O
were	O
collected	O
by	O
biopsy	O
.	O

In	B
contrast	I
,	O
the	O
RC	O
males	O
presented	O
lower	O
levels	O
in	O
the	O
gene	O
expression	O
of	O
Napepld	O
in	O
liver	O
,	O
and	O
Faah	O
,	O
Dagl	O
α	O
,	O
Dagl	O
β	O
,	O
and	O
Mgll	O
in	O
PAT	O
whereas	B
RC	O
females	O
showed	O
lower	O
levels	O
in	O
the	O
gene	O
expression	O
of	O
Cnr1	O
,	O
Faah	O
,	O
and	O
Mgll	O
in	O
liver	O
,	O
and	O
Napepld	O
in	O
PAT	O
,	O
compared	O
to	O
those	O
of	O
their	O
respective	O
CC	O
offspring	O
(	O
Figures4B	O
,	O
C	O
).	O

The	O
capillaries	O
were	O
not	O
arranged	O
in	O
lobules	O
and	O
rather	O
were	O
dispersed	O
among	O
spicules	O
of	O
mineralized	O
bone	O
.	O

A	O
seasonal	O
infectious	O
etiology	O
for	O
disease	O
is	O
complicated	O
by	O
many	O
factors	O
[	O
126	O
].	O

Sows	O
were	O
anaesthetised	O
as	O
described	O
[	O
15	O
].	O

Results	O
Study	O
population	O
Characteristics	O
of	O
the	O
study	O
population	O
are	O
summarized	O
in	O
Table	O
1	O
(	O
n	O
=	O
145	O
).	O

Intervention	O
in	O
the	O
supplement	O
consumer	O
(	O
vitamin	O
D	O
)	O
group	O
:	O
In	O
2007	O
and	O
2010	O
,	O
the	O
Canadian	O
Pediatric	O
Association	O
recommended	O
a	O
daily	O
amount	O
of	O
2000	O
IU	O
of	O
vitamin	O
D	O
for	O
pregnant	O
and	O
breast	O
-	O
feeding	O
women	O
[	O
47	O
,	O
46	O
].	O

The	O
second	O
section	O
covers	O
the	O
role	O
of	O
nutrition	O
in	O
pregnancy	O
and	O
lactation	O
,	O
exocrine	O
and	O
sports	O
as	O
also	O
food	O
allergy	O
.	O

Hypothalamic	O
Gene	O
Expression	O
The	O
HV	O
but	B
not	I
HFol	O
pup	O
diet	O
brought	O
POMC	O
expression	O
to	O
control	O
levels	O
in	O
mature	O
offspring	O
from	O
HV	O
dams	O
(	O
P	O
=	O
0	O
.	O
004	O
)	O
(	O
Figure	O
5a	O
).	O

The	O
pathophysiology	O
is	O
not	O
well	O
understood	O
but	O
has	O
been	O
hypothesized	O
to	O
result	O
from	O
excessive	O
stimulation	O
of	O
V1	O
