TOKEN	PREDICTED
children	O
.	O

Although	O
these	O
more	O
detailed	O
body	O
composition	O
assessment	O
tools	O
may	O
have	O
yielded	O
more	O
accurate	O
estimates	O
of	O
the	O
relative	O
proportions	O
of	O
adipose	O
and	O
lean	O
tissue	O
mass	O
,	O
they	O
were	O
not	O
considered	O
feasible	O
for	O
use	O
in	O
the	O
large	O
scale	O
setting	O
required	O
for	O
this	O
follow	O
-	O
up	O
study	O
,	O
and	O
its	O
associated	O
practical	O
and	O
financial	O
constraints	O
.	O

However	O
,	O
it	O
is	O
unclear	O
at	O
this	O
time	O
whether	O
or	O
not	O
supplementation	O
of	O
vitamins	O
such	O
as	O
folate	O
can	O
reduce	O
congenital	O
anomalies	O
in	O
men	O
with	O
an	O
otherwise	O
well	O
-	O
balanced	O
diet	O
.	O

Fourteen	O
women	O
withheld	O
consent	O
and	O
declined	O
to	O
participate	O
in	O
the	O
study	O
partly	O
because	O
they	O
did	O
not	O
have	O
time	O
or	O
they	O
did	O
not	O
want	O
to	O
answer	O
any	O
questions	O
.	O

Their	O
perinatal	O
mortality	O
rate	O
was	O
2	O
.	O
3	O
times	O
that	O
of	O
women	O
with	O
normal	O
glucose	O
tolerance	O
.	O

In	O
the	O
general	O
population	O
,	O
aortic	O
dissection	O
has	O
an	O
estimated	O
incidence	O
of	O
2	O
.	O
9	O
per	O
100	O
,	O
000	O
person	O
years	O
[	O
1	O
].	O

The	O
25	O
µl	O
reactions	O
were	O
incubated	O
for	O
1	O
h	O
at	O
42	O
°	O
Cand	O
then	O
at	O
95	O
°	O
C	O
for	O
5	O
min	O
.	O

Indeed	O
,	O
18	O
human	O
cohort	O
and	O
20	O
rodent	O
studies	O
within	O
PubMed	O
reported	O
a	O
lack	O
of	O
epigenetically	O
related	O
toxicity	O
(	O
Supplementary	O
Table	O
4	O
).	O

All	O
sows	O
were	O
fed	O
three	O
times	O
per	O
day	O
at	O
05	O
:	O
00	O
,	O
10	O
:	O
00	O
and	O
17	O
:	O
00	O
h	O
,	O
respectively	O
,	O
with	O
free	O
access	O
to	O
water	O
.	O

[	O
13	O
]	O
Kruavit	O
et	O
al	O
.	O

As	O
described	O
previously	O
[	O
24	O
],	O
16S	O
rDNA	O
V4	O
-	O
V5	O
amplicons	O
were	O
generated	O
from	O
purified	O
genomic	O
DNA	O
samples	O
using	O
fusion	O
primers	O
.	O

Subjects	O
used	O
in	O
an	O
Australian	O
study	O
were	O
diagnosed	O
with	O
autism	O
spectrum	O
disorder	O
and	O
compared	O
to	O
control	O
subjects	O
.	O

Glucose	O
/	O
starch	O
availability	O
and	O
roughage	O
vs	O
concentrate	O
ratios	O
Consuming	O
surplus	O
net	O
energy	O
is	O
an	O
important	O
factor	O
for	O
deposition	O
of	O
IMF	O
.	O

Allergic	O
rhinitis	O
commonly	O
coexists	O
with	O
asthma	O
;	O
80	O
%	O
of	O
asthmatic	O
adults	O
also	O
have	O
AR	O
,	O
and	O
20	O
%	O
to	O
50	O
%	O
of	O
patients	O
with	O
AR	O
also	O
have	O
asthma	O
[	O
25	O
].	O

After	O
delivery	O
,	O
study	O
personnel	O
abstracted	O
data	O
from	O
participants	O
'	O
hospital	O
labor	O
and	O
delivery	O
medical	O
records	O
and	O
clinic	O
records	O
.	O

Education	O
about	O
asthma	O
and	O
its	O
interaction	O
with	O
pregnancy	O
reduces	O
anxiety	O
and	O
improves	O
compliance	O
.	O

There	O
were	O
five	O
deaths	O
to	O
6	O
months	O
of	O
age	O
(	O
4	O
neonatal	O
deaths	O
as	O
reported	O
previously	O
[	O
22	O
],	O
and	O
the	O
death	O
of	O
one	O
infant	O
prior	O
to	O
6	O
months	O
of	O
age	O
attributable	O
to	O
sudden	O
infant	O
death	O
syndrome	O
).	O

Our	O
systematic	O
review	O
identified	O
one	O
randomised	O
placebo	O
controlled	O
trial3relating	O
pneumonia	O
or	O
lower	O
respiratory	O
infections	O
to	O
vitamin	O
D	O
deficiency	O
supplementation	O
in	O
young	O
children	O
.	O

Do	O
we	O
run	O
the	O
risk	O
of	O
banning	O
a	O
chemical	O
that	O
does	O
not	O
demonstrate	O
any	O
epigenetic	O
toxicity	O
at	O
the	O
levels	O
found	O
within	O
the	O
environment	O
or	O
human	O
populations	O
only	O
to	O
replace	O
it	O
with	O
an	O
alternative	O
whose	O
characteristics	O
and	O
potential	O
effects	O
we	O
know	O
even	O
less	O
about	O
?	O

2	O
.	O

Together	O
with	O
the	O
observation	O
that	O
the	O
offspring	O
of	O
both	O
groups	O
did	O
not	O
differ	O
in	O
bodyweight	O
but	O
in	O
body	O
composition	O
and	O
fat	O
content	O
[	O
17	O
],	O
the	O
data	O
indicate	O
that	O
the	O
activity	O
of	O
different	O
genes	O
led	O
to	O
different	O
partitioning	O
of	O
nutrients	O
among	O
peripheral	O
and	O
visceral	O
organs	O
and	O
tissues	O
.	O

Alternatively	O
,	O
cyclical	O
hypoxemia	O
with	O
re	O
-	O
oxygenation	O
,	O
similar	O
to	O
repeated	O
ischemia	O
-	O
reperfusion	O
damage	O
,	O
may	O
promote	O
the	O
formation	O
of	O
reactive	O
oxygen	O
species	O
that	O
may	O
then	O
elicit	O
the	O
release	O
of	O
pro	O
-	O
inflammatory	O
cytokines	O
including	O
interleukin	O
-	O
6	O
and	O
tumor	O
necrosis	O
factor	O
-	O
α	O
[	O
46	O
,	O
47	O
].	O

2008	O
).	O

The	O
supernatant	O
was	O
reduced	O
and	O
alkylated	O
in	O
5	O
mM	O
tributylphosphine	O
(	O
TBP	O
)	O
and	O
1M	O
acrylamide	O
monomer	O
at	O
room	O
temperature	O
for	O
2	O
hr	O
.	O

This	O
process	O
was	O
carried	O
out	O
in	O
the	O
2	O
following	O
hours	O
after	O
the	O
beginning	O
of	O
the	O
dark	O
phase	O
in	O
a	O
separate	O
room	O
from	O
the	O
other	O
experimental	O
animals	O
.	O

Methods	O
We	O
conducted	O
a	O
follow	O
up	O
study	O
of	O
infants	O
born	O
to	O
women	O
who	O
participated	O
in	O
the	O
LIMIT	O
trial	O
during	O
pregnancy	O
.	O

These	O
concerns	O
had	O
been	O
attributed	O
to	O
inadequate	O
infrastructure	O
and	O
poor	O
compliance	O
with	O
preventive	O
treatment	O
,	O
among	O
others	O
[	O
34	O
].	O

Prenatal	O
folic	O
acid	O
supplements	O
have	O
been	O
shown	O
to	O
reduce	O
the	O
risk	O
of	O
neural	O
tube	O
defects	O
in	O
children	O
and	O
are	O
associated	O
with	O
a	O
lower	O
risk	O
of	O
autistic	O
disorder	O
[	O
32	O
].	O

Briefly	O
,	O
high	O
-	O
quality	O
forage	O
is	O
fed	O
ad	O
libitum	O
to	O
develop	O
the	O
rumen	O
during	O
the	O
growing	O
stage	O
(	O
7	O
to	O
12	O
months	O
of	O
age	O
),	O
and	O
the	O
concentrate	O
(	O
CP	O
15	O
%	O
to	O
16	O
%,	O
TDN	O
69	O
%	O
to	O
70	O
%)	O
is	O
restricted	O
to	O
1	O
.	O
5	O
%	O
to	O
1	O
.	O
6	O
%	O
of	O
body	O
weight	O
at	O
this	O
time	O
.	O

BMI	O
between	O
18	O
.	O
5	O
and	O
25	O
kg	O
/	O
m2is	O
considered	O
normal	O
,	O
and	O
≥	O
25	O
kg	O
/	O
m2is	O
abnormal	O
.	O

Guidelines	O
could	O
be	O
developed	O
for	O
improved	O
molecular	O
(	O
in	O
vivo	O
,	O
in	O
vitro	O
and	O
epidemiological	O
)	O
and	O
bioinformatic	O
study	O
designs	O
that	O
incorporate	O
suitable	O
new	O
technologies	O
(	O
such	O
as	O
omics	O
platforms	O
)	O
and	O
appropriate	O
inhibitors	O
/	O
treatments	O
/	O
cessations	O
(	O
for	O
exposure	O
/	O
change	O
/	O
effect	O
validation	O
)	O
to	O
definitively	O
identify	O
detailed	O
epigenetic	O
mechanisms	O
that	O
link	O
,	O
or	O
act	O
as	O
markers	O
of	O
,	O
environmental	O
exposures	O
and	O
adverse	O
health	O
outcomes	O
.	O

Statistical	O
analysis	O
We	O
assumed	O
that	O
the	O
incidence	O
of	O
the	O
first	O
or	O
the	O
only	O
episode	O
of	O
pneumonia	O
(	O
first	O
episode	O
)	O
in	O
our	O
placebo	O
group	O
would	O
be	O
0	O
·	O
0585	O
per	O
child	O
per	O
year	O
based	O
on	O
the	O
report	O
that	O
the	O
incidence	O
of	O
acute	O
lower	O
respiratory	O
infections	O
in	O
developing	O
countries	O
was	O
greater	O
than	O
0	O
·	O
65	O
per	O
child	O
per	O
year	O
,	O
18that	O
12	O
%	O
of	O
these	O
episodes	O
were	O
pneumonia	O
,	O
and	O
75	O
%	O
were	O
first	O
episodes	O
.	O

However	O
,	O
they	O
were	O
different	O
regarding	O
to	O
using	O
other	O
supplements	O
outside	O
the	O
study	O
’	O
s	O
protocol	O
and	O
planned	O
pregnancy	O
(	O
Table	O
1	O
).	O

We	O
also	O
defined	O
a	O
reference	O
group	O
to	O
estimate	O
the	O
sample	O
size	O
.	O

Although	O
maternal	O
obesity	O
and	O
excessive	O
GWG	O
are	O
both	O
the	O
result	O
of	O
energy	O
intake	O
exceeding	O
energy	O
expenditure	O
,	O
few	O
studies	O
have	O
examined	O
the	O
specific	O
influences	O
of	O
maternal	O
dietary	O
and	O
exercise	O
behaviors	O
during	O
pregnancy	O
on	O
offspring	O
obesity	O
risk	O
.	O

Blood	O
glucose	O
levels	O
are	O
usually	O
monitored	O
in	O
the	O
fasting	O
state	O
and	O
1	O
–	O
2	O
hours	O
after	O
meals	O
.	O

a	O
Principal	O
coordinate	O
plot	O
of	O
generalized	O
UniFrac	O
distances	O
(	O
PERMANOVA	O
p	O
=	O
0	O
.	O
028	O
for	O
maternal	O
fruit	O
intake	O
as	O
a	O
continuous	O
variable	O
),	O
colored	O
by	O
maternal	O
fruit	O
intake	O
tertiles	O
.	O

Cold	O
stress	O
during	O
winter	O
decreases	O
animal	O
performance	O
and	O
production	O
efficiency	O
[	O
76	O
,	O
77	O
].	O

Points	O
are	O
colored	O
by	O
taxonomy	O
represented	O
heavily	O
in	O
top	O
results	O
,	O
for	O
p	O
<	O
0	O
.	O
10	O
.	O

The	O
experiment	O
comprises	O
a	O
valuable	O
model	O
especially	O
for	O
'	O
fetal	O
'	O
programming	O
,	O
because	O
cross	O
-	O
fostering	O
enabled	O
assessment	O
of	O
solely	O
the	O
nutritional	O
effects	O
during	O
gestation	O
.	O

The	O
potential	O
for	O
such	O
adaptations	O
is	O
already	O
acknowledged	O
at	O
the	O
OECD	O
,	O
but	O
more	O
applied	O
development	O
of	O
key	O
markers	O
and	O
subsequent	O
validation	O
work	O
is	O
needed	O
to	O
formally	O
incorporate	O
epigenetic	O
endpoints	O
into	O
TGs	O
.	O

Therefore	O
,	O
it	O
is	O
crucial	O
for	O
dermatologists	O
to	O
be	O
aware	O
of	O
this	O
condition	O
,	O
as	O
it	O
is	O
rare	O
and	O
likely	O
often	O
misdiagnosed	O
.	O

Frequency	O
of	O
the	O
type	O
of	O
food	O
eaten	O
during	O
the	O
past	O
month	O
can	O
be	O
reported	O
by	O
the	O
mother	O
as	O
every	O
day	O
;	O
most	O
days	O
(	O
not	O
every	O
day	O
,	O
but	O
at	O
least	O
4	O
times	O
per	O
week	O
);	O
once	O
a	O
week	O
(	O
less	O
than	O
4	O
times	O
per	O
week	O
,	O
but	O
at	O
least	O
once	O
per	O
week	O
)	O
or	O
never	O
.	O

The	O
NCCLS	O
is	O
a	O
population	O
-	O
based	O
case	O
–	O
control	O
study	O
of	O
risk	O
factors	O
for	O
child	O
leukemia	O
,	O
including	O
maternal	O
diet	O
.	O

A	O
molecular	O
study	O
revealed	O
that	O
early	O
weaning	O
and	O
a	O
high	O
-	O
starch	O
diet	O
activated	O
precocious	O
pre	O
-	O
adipocyte	O
differentiation	O
and	O
fat	O
accumulation	O
by	O
activating	O
adipogenic	O
peroxisome	O
proliferator	O
-	O
activated	O
receptor	O
-	O
gamma	O
(	O
PPARG	O
)	O
and	O
CCAAT	O
/	O
enhancer	O
-	O
binding	O
protein	O
α	O
pathways	O
.	O

The	O
content	O
of	O
prenatal	O
care	O
,	O
including	O
nutritional	O
education	O
,	O
is	O
an	O
important	O
factor	O
that	O
could	O
determine	O
the	O
use	O
of	O
supplements	O
during	O
pregnancy	O
,	O
but	O
women	O
may	O
also	O
receive	O
advice	O
from	O
friends	O
,	O
family	O
,	O
the	O
media	O
and	O
other	O
sources	O
.	O

Studies	O
exposing	O
pregnant	O
rats	O
and	O
mice	O
to	O
valproate	O
demonstrated	O
increased	O
autistic	O
-	O
like	O
behaviors	O
in	O
the	O
offspring	O
.	O

The	O
development	O
of	O
adipose	O
tissue	O
coincides	O
with	O
myogenesis	O
during	O
a	O
particular	O
time	O
in	O
fetal	O
development	O
[	O
18	O
].	O

Hence	O
there	O
is	O
a	O
need	O
to	O
mobilize	O
efforts	O
for	O
a	O
better	O
quality	O
assessment	O
in	O
our	O
health	O
care	O
provision	O
with	O
the	O
aim	O
of	O
improving	O
quality	O
in	O
terms	O
of	O
provision	O
of	O
health	O
care	O
services	O
.	O

Of	O
these	O
,	O
78	O
.	O
5	O
%	O
(	O
n	O
=	O
285	O
/	O
363	O
;	O
132	O
overweight	O
/	O
obese	O
and	O
153	O
normal	O
weight	O
)	O
had	O
pediatrician	O
records	O
at	O
birth	O
and	O
68	O
.	O
6	O
%	O
(	O
n	O
=	O
249	O
/	O
363	O
;	O
121	O
overweight	O
/	O
obese	O
and	O
128	O
normal	O
weight	O
)	O
had	O
pediatrician	O
information	O
at	O
6	O
months	O
.	O

They	O
could	O
potentially	O
affect	O
the	O
course	O
of	O
asthma	O
and	O
predispose	O
to	O
hypoxia	O
.	O

If	O
the	O
pregnancy	O
test	O
is	O
positive	O
and	O
the	O
pregnancy	O
is	O
within	O
the	O
first	O
trimester	O
,	O
the	O
Field	O
Implementers	O
will	O
register	O
the	O
mother	O
and	O
seek	O
written	O
consent	O
.	O

Another	O
point	O
that	O
needs	O
to	O
be	O
considered	O
is	O
the	O
measurements	O
error	O
in	O
nutritional	O
assessment	O
;	O
this	O
may	O
increase	O
the	O
likelihood	O
of	O
misclassification	O
,	O
contributing	O
to	O
the	O
discrepancy	O
among	O
our	O
results	O
.	O

A	O
number	O
of	O
reporter	O
mouse	O
models	O
,	O
including	O
the	O
Agouti	O
Avy	O
,	O
CabpIAP	O
and	O
AuxinFu	O
,	O
have	O
also	O
been	O
used	O
to	O
investigate	O
environmentally	O
induced	O
epigenetic	O
changes	O
in	O
in	O
vivo	O
exploratory	O
research	O
(	O
Dolinoy	O
et	O
al	O
.	O
2007	O
;	O
Waterland	O
et	O
al	O
.	O
2006	O
;	O
Rosenfeld2010	O
).	O

Do	O
low	O
-	O
level	O
exposures	O
induce	O
epigenetic	O
toxicity	O
?	O

Prevention	O
strategies	O
for	O
iron	O
deficiency	O
and	O
maternal	O
anaemia	O
include	O
nutritional	O
education	O
,	O
promoting	O
the	O
intake	O
of	O
iron	O
and	O
folic	O
acid	O
supplements	O
,	O
and	O
food	O
fortification	O
[	O
13	O
].	O

The	O
fact	O
that	O
we	O
did	O
not	O
observe	O
differences	O
in	O
other	O
subtypes	O
of	O
SeroR	O
may	O
indicate	O
that	O
SeroR2A	O
is	O
more	O
sensitive	O
to	O
BDNF	O
-	O
induced	O
changes	O
by	O
the	O
vitamin	O
diets	O
.	O

It	O
is	O
the	O
single	O
proportion	O
formula	O
(	O
n	O
=	O
[	O
Z	O
α	O
/	O
2	O
]	O
2	O
P	O
(	O
1	O
-	O
p	O
]	O
/	O
d2	O
)	O
at	O
95	O
%	O
confidence	O
interval	O
,	O
where	O
Z	O
α	O
/	O
2	O
=	O
1	O
.	O
96	O
,	O
P	O
=	O
prevalence	O
of	O
50	O
%,	O
and	O
d	O
=	O
5	O
%	O
of	O
marginal	O
error	O
[	O
22	O
].	O

Estimation	O
of	O
foetal	O
crown	O
rump	O
length	O
and	O
/	O
or	O
biparietal	O
diameter	O
or	O
femur	O
length	O
between	O
6	O
and	O
18	O
weeks	O
’	O
gestation	O
indicates	O
an	O
accuracy	O
within	O
5	O
–	O
7	O
days	O
[	O
54	O
].	O

Discussion	O
Current	O
study	O
on	O
812	O
subjects	O
is	O
one	O
of	O
the	O
largest	O
studies	O
evaluating	O
the	O
association	O
between	O
major	O
maternal	O
dietary	O
patterns	O
during	O
the	O
first	O
-	O
trimester	O
period	O
of	O
pregnancy	O
and	O
neonatal	O
anthropometric	O
measurements	O
.	O

Therefore	O
,	O
it	O
is	O
possible	O
that	O
vasopressinase	O
could	O
have	O
crossed	O
the	O
placenta	O
thereby	O
causing	O
infant	O
'	O
s	O
hypernatremia	O
and	O
subsequently	O
could	O
have	O
benefited	O
from	O
dDAVP	O
.	O

Accordingly	O
,	O
population	O
studies	O
,	O
which	O
have	O
been	O
conducted	O
by	O
the	O
United	O
States	O
Centers	O
for	O
Disease	O
Control	O
and	O
Prevention	O
,	O
have	O
reported	O
a	O
prevalence	O
of	O
ASDs	O
of	O
1	O
of	O
68	O
children	O
at	O
risk	O
.	O

[	O
18	O
]	O
showed	O
in	O
a	O
recent	O
study	O
in	O
Thai	O
children	O
that	O
vitamin	O
D	O
deficiency	O
was	O
also	O
highly	O
prevalent	O
in	O
school	O
children	O
aged	O
3	O
–	O
12	O
.	O
9	O
years	O
.	O

The	O
Center	O
for	O
the	O
Protection	O
of	O
Human	O
Subjects	O
at	O
Dartmouth	O
provided	O
institutional	O
review	O
board	O
approval	O
.	O

2011	O
).	O

Other	O
mitigating	O
factors	O
may	O
include	O
a	O
greater	O
intake	O
of	O
saturated	O
fat	O
in	O
the	O
form	O
of	O
milk	O
and	O
butter	O
,	O
as	O
well	O
as	O
a	O
greater	O
number	O
of	O
older	O
siblings	O
living	O
at	O
home	O
in	O
rural	O
/	O
farm	O
communities	O
[	O
116	O
].	O

This	O
puzzling	O
finding	O
may	O
be	O
due	O
to	O
unknown	O
or	O
known	O
unhealthy	O
constituents	O
of	O
fatty	O
fish	O
.	O

Introduction	O
Aortic	O
dissection	O
is	O
a	O
rare	O
complication	O
of	O
pregnancy	O
with	O
significant	O
morbidity	O
and	O
mortality	O
for	O
both	O
the	O
mother	O
and	O
infant	O
.	O

Gestational	O
age	O
at	O
enrollment	O
or	O
interview	O
was	O
not	O
a	O
confounder	O
in	O
this	O
study	O
.	O

Randomisation	O
was	O
by	O
use	O
of	O
a	O
computer	O
-	O
generated	O
list	O
.	O

Therefore	O
,	O
the	O
transcriptional	O
up	O
-	O
regulation	O
of	O
'	O
VEGF	O
signaling	O
'	O
reflects	O
the	O
effort	O
on	O
cell	O
maintenance	O
and	O
angiogenic	O
growth	O
in	O
LP	O
offspring	O
at	O
stage	O
188	O
dpn	O
.	O

Making	O
more	O
than	O
four	O
prenatal	O
visits	O
was	O
also	O
associated	O
with	O
folic	O
acid	O
,	O
iron	O
and	O
multivitamin	O
supplements	O
intake	O
,	O
a	O
positive	O
association	O
that	O
persisted	O
after	O
adjusting	O
for	O
socio	O
-	O
demographic	O
factors	O
(	O
Table	O
5	O
).	O

It	O
will	O
also	O
provide	O
valuable	O
evidence	O
about	O
the	O
role	O
of	O
groundwater	O
iron	O
level	O
in	O
modifying	O
the	O
responses	O
of	O
antenatal	O
IFA	O
supplements	O
on	O
neonatal	O
mortality	O
since	O
there	O
is	O
already	O
some	O
evidence	O
which	O
suggests	O
a	O
positive	O
,	O
dose	O
-	O
response	O
association	O
between	O
natural	O
iron	O
in	O
groundwater	O
and	O
the	O
iron	O
status	O
of	O
women	O
[	O
6	O
].	O

Only	O
AluYb8	O
methylation	O
levels	O
differed	O
by	O
infant	O
sex	O
(	O
p	O
=	O
0	O
.	O
04	O
),	O
with	O
male	O
infants	O
having	O
slightly	O
higher	O
mean	O
AluYb8	O
methylation	O
(	O
mean	O
±	O
SD	O
=	O
65	O
.	O
3	O
±	O
3	O
.	O
3	O
)	O
than	O
did	O
female	O
infants	O
(	O
64	O
.	O
6	O
±	O
3	O
.	O
3	O
).	O

Use	O
of	O
vitamin	O
supplements	O
was	O
not	O
significantly	O
linked	O
to	O
leukemia	O
risk	O
.	O

We	O
computed	O
birth	O
weight	O
for	O
gestational	O
age	O
z	O
-	O
scores	O
using	O
US	O
Natality	O
reference	O
data	O
from	O
Oken	O
et	O
al	O
.	O

Vitamin	O
D	O
deficiency	O
in	O
Thailand	O
☆	O
Vitamin	O
D	O
deficiency	O
has	O
received	O
increased	O
attention	O
over	O
the	O
past	O
several	O
years	O
since	O
vitamin	O
D	O
may	O
play	O
an	O
important	O
role	O
not	O
only	O
in	O
bone	O
metabolism	O
but	O
also	O
in	O
a	O
variety	O
of	O
non	O
-	O
skeletal	O
diseases	O
such	O
as	O
diabetes	O
mellitus	O
,	O
autoimmune	O
diseases	O
,	O
infectious	O
diseases	O
,	O
cardiovascular	O
diseases	O
and	O
cancer1	O
,	O
2	O
,	O
3	O
.	O

(	O
2010	O
)¶/*/†	O
Lifestyle	O
factors	O
Alcohol	O
(	O
ethanol	O
)	O
Mouse	O
RatOral	O
(	O
water	O
)	O
(	O
10	O
g	O
/	O
kg	O
)	O
Oral	O
(	O
gavage	O
)	O
(	O
5	O
.	O
25	O
g	O
/	O
kg	O
/	O
d	O
or	O
56	O
%	O
(	O
v	O
/	O
v	O
)/	O
d	O
)	O
Injection	O
(	O
ip	O
)	O
(	O
2	O
.	O
9	O
g	O
/	O
kg	O
+	O
1	O
.	O
45	O
g	O
/	O
kg	O
2	O
h	O
later	O
In	O
utero	O
Neonatal	O
Adolescence	O
/	O
early	O
adulthood	O
In	O
utero	O
Neonatal	O
Childhood	O
Adolescence	O
Adulthood	O
F0	O
-	O
F1generationsNeurological	O
,	O
behavioral	O
,	O
cardiac	O
and	O
mesenchymal	O
stem	O
cell	O
abnormalitiesHistone	O
modification	O
miRNAsIgnacio	O
et	O
al	O
.	O

Gut	O
microbiome	O
profiling	O
will	O
be	O
done	O
by	O
isolating	O
microbial	O
DNA	O
from	O
the	O
collected	O
rectal	O
swabs	O
using	O
Qiagen	O
Stool	O
minikit	O
and	O
analysing	O
the	O
16S	O
rRNA	O
genes	O
DNA	O
sequences	O
on	O
the	O
Ion	O
Torrent	O
16S	O
metagenomics	O
solution	O
offered	O
by	O
ThermoFisher	O
Scientific	O
.	O

Caption	O
(	O
TABLE	O
-	O
WRAP	O
):	O
TABLE	O
3	O
Relative	O
risk	O
of	O
positive	O
psychotic	O
-	O
like	O
symptoms	O
in	O
relation	O
to	O
estimated	O
dietary	O
intake	O
of	O
fatty	O
acidsDietary	O
intake	O
g	O
/	O
day	O
·	O
MJPositive	O
psychotic	O
-	O
like	O
symptomsaMedianInterquintile	O
rangeLow	O
level	O
groupMiddle	O
level	O
groupHigh	O
level	O
group	O
Energy	O
adjustedMultivariatebEnergy	O
adjustedMultivariatebMarine	O
fatty	O
acidscNo	O
.	O
No	O
.	O
RR95	O
%	O
CIRR95	O
%	O
CINo	O
.	O
RR95	O
%	O
CIRR95	O
%	O
CI	O
0	O
.	O
016	O
(	O
0	O
.	O
00	O
-	O
0	O
.	O
02	O
)	O
4478Ref	O
.	O
36372370	O
.	O
030	O
(	O
0	O
.	O
02	O
-	O
0	O
.	O
04	O
)	O
460635870	O
.	O
940	O
.	O
89	O
-	O
1	O
.	O
000	O
.	O
97d0	O
.	O
91	O
-	O
1	O
.	O
031770	O
.	O
710	O
.	O
58	O
-	O
0	O
.	O
870	O
.	O
75d0	O
.	O
61	O
-	O
0	O
.	O
920	O
.	O
050	O
(	O
0	O
.	O
04	O
-	O
0	O
.	O
06	O
)	O
473335380	O
.	O
910	O
.	O
86	O
-	O
0	O
.	O
970	O
.	O
96d0	O
.	O
90	O
-	O
1	O
.	O
021760	O
.	O
690	O
.	O
57	O
-	O
0	O
.	O
850	O
.	O
76d0	O
.	O
61	O
-	O
0	O
.	O
930	O
.	O
070	O
(	O
0	O
.	O
06	O
-	O
0	O
.	O
80	O
)	O
459436331	O
.	O
000	O
.	O
94	O
-	O
1	O
.	O
061	O
.	O
05d0	O
.	O
98	O
-	O
1	O
.	O
132270	O
.	O
960	O
.	O
80	O
-	O
1	O
.	O
161	O
.	O
05d0	O
.	O
85	O
-	O
1	O
.	O
29	O
Omega	O
-	O
6	O
fatty	O
acidse	O
0	O
.	O
6	O
(	O
0	O
.	O
1	O
-	O
0	O
.	O
7	O
)	O
4408Ref	O
.	O
37122610	O
.	O
7	O
(	O
0	O
.	O
6	O
-	O
0	O
.	O
8	O
)	O
470935130	O
.	O
880	O
.	O
82	O
-	O
0	O
.	O
930	O
.	O
88f0	O
.	O
83	O
-	O
0	O
.	O
941820	O
.	O
640	O
.	O
53	O
-	O
0	O
.	O
780	O
.	O
67f0	O
.	O
55	O
-	O
0	O
.	O
820	O
.	O
8	O
(	O
0	O
.	O
7	O
-	O
0	O
.	O
8	O
)	O
467035820	O
.	O
900	O
.	O
85	O
-	O
0	O
.	O
960	O
.	O
91f0	O
.	O
86	O
-	O
0	O
.	O
971730	O
.	O
620	O
.	O
51	O
-	O
0	O
.	O
750	O
.	O
66f0	O
.	O
54	O
-	O
0	O
.	O
810	O
.	O
9	O
(	O
0	O
.	O
9	O
-	O
2	O
.	O
1	O
)	O
462435880	O
.	O
920	O
.	O
86	O
-	O
0	O
.	O
980	O
.	O
93f0	O
.	O
86	O
-	O
0	O
.	O
992010	O
.	O
730	O
.	O
60	O
-	O
0	O
.	O
880	O
.	O
78f0	O
.	O
64	O
-	O
0	O
.	O
97	O
Omega	O
-	O
3	O
fatty	O
acidsg	O
0	O
.	O
14	O
(	O
0	O
.	O
02	O
-	O
0	O
.	O
17	O
)	O
4444Ref	O
.	O
36632520	O
.	O
18	O
(	O
0	O
.	O
17	O
-	O
0	O
.	O
20	O
)	O
461336280	O
.	O
950	O
.	O
89	O
-	O
1	O
.	O
010	O
.	O
98b0	O
.	O
92	O
-	O
1	O
.	O
041750	O
.	O
660	O
.	O
54	O
-	O
0	O
.	O
810	O
.	O
73h0	O
.	O
60	O
-	O
0	O
.	O
890	O
.	O
21	O
(	O
0	O
.	O
20	O
-	O
0	O
.	O
22	O
)	O
473635120	O
.	O
900	O
.	O
84	O
-	O
0	O
.	O
960	O
.	O
95b0	O
.	O
89	O
-	O
1	O
.	O
011760	O
.	O
660	O
.	O
53	O
-	O
0	O
.	O
800	O
.	O
76h0	O
.	O
62	O
-	O
0	O
.	O
940	O
.	O
26	O
(	O
0	O
.	O
22	O
-	O
0	O
.	O
93	O
)	O
461835920	O
.	O
960	O
.	O
90	O
-	O
1	O
.	O
021	O
.	O
02b0	O
.	O
95	O
-	O
1	O
.	O
092140	O
.	O
830	O
.	O
69	O
-	O
1	O
.	O
001	O
.	O
00h0	O
.	O
82	O
-	O
1	O
.	O
23	O
aParticipants	O
categorized	O
into	O
levels	O
of	O
psychotic	O
-	O
like	O
symptoms	O
;	O
low	O
,	O
middle	O
,	O
high	O
(	O
see	O
methods	O
section	O
)	O
bIn	O
the	O
multivariate	O
analysis	O
presented	O
,	O
we	O
initially	O
tested	O
the	O
effects	O
of	O
adjusting	O
also	O
for	O
BMI	O
,	O
level	O
of	O
education	O
,	O
country	O
of	O
birth	O
,	O
smoking	O
,	O
dietary	O
intake	O
of	O
meat	O
,	O
dairy	O
products	O
,	O
fruits	O
,	O
cereals	O
and	O
refined	O
sugar	O
,	O
rheumatoid	O
arthritis	O
,	O
gluten	O
intolerance	O
,	O
diabetes	O
and	O
multivitamin	O
supplement	O
.	O

A	O
similar	O
question	O
was	O
asked	O
for	O
sleep	O
duration	O
before	O
pregnancy	O
.	O

On	O
the	O
other	O
hand	O
,	O
increased	O
